timestamp,power
1588284000,109
1588284900,126
1588285800,140
1588286700,91
1588287600,89
1588288500,13
1588289400,31
1588290300,13
1588291200,37
1588292100,27
1588293000,21
1588293900,25
1588294800,14
1588295700,26
1588296600,18
1588297500,35
1588298400,31
1588299300,13
1588300200,28
1588301100,13
1588302000,27
1588302900,25
1588303800,29
1588304700,32
1588305600,14
1588306500,25
1588307400,21
1588308300,19
1588309200,25
1588310100,25
1588311000,77
1588311900,157
1588312800,352
1588313700,173
1588314600,21
1588315500,39
1588316400,96
1588317300,442
1588318200,271
1588319100,264
1588320000,119
1588320900,176
1588321800,78
1588322700,496
1588323600,837
1588324500,791
1588325400,244
1588326300,113
1588327200,57
1588328100,203
1588329000,841
1588329900,809
1588330800,211
1588331700,122
1588332600,81
1588333500,158
1588334400,897
1588335300,885
1588336200,888
1588337100,156
1588338000,62
1588338900,61
1588339800,213
1588340700,952
1588341600,948
1588342500,676
1588343400,124
1588344300,107
1588345200,93
1588346100,66
1588347000,839
1588347900,767
1588348800,323
1588349700,99
1588350600,71
1588351500,46
1588352400,50
1588353300,38
1588354200,50
1588355100,116
1588356000,163
1588356900,63
1588357800,45
1588358700,66
1588359600,94
1588360500,91
1588361400,102
1588362300,91
1588363200,94
1588364100,100
1588365000,78
1588365900,99
1588366800,103
1588367700,72
1588368600,28
1588369500,14
1588370400,26
1588371300,16
1588372200,38
1588373100,30
1588374000,17
1588374900,26
1588375800,14
1588376700,26
1588377600,20
1588378500,38
1588379400,27
1588380300,15
1588381200,26
1588382100,14
1588383000,26
1588383900,26
1588384800,30
1588385700,27
1588386600,12
1588387500,26
1588388400,17
1588389300,23
1588390200,30
1588391100,27
1588392000,26
1588392900,17
1588393800,21
1588394700,26
1588395600,15
1588396500,32
1588397400,314
1588398300,224
1588399200,17
1588400100,22
1588401000,485
1588401900,298
1588402800,128
1588403700,245
1588404600,31
1588405500,20
1588406400,18
1588407300,25
1588408200,44
1588409100,42
1588410000,13
1588410900,27
1588411800,23
1588412700,17
1588413600,25
1588414500,21
1588415400,60
1588416300,54
1588417200,51
1588418100,32
1588419000,13
1588419900,26
1588420800,23
1588421700,36
1588422600,24
1588423500,15
1588424400,26
1588425300,13
1588426200,27
1588427100,30
1588428000,29
1588428900,26
1588429800,13
1588430700,27
1588431600,13
1588432500,26
1588433400,37
1588434300,115
1588435200,81
1588436100,89
1588437000,166
1588437900,58
1588438800,68
1588439700,123
1588440600,37
1588441500,61
1588442400,45
1588443300,70
1588444200,96
1588445100,112
1588446000,90
1588446900,79
1588447800,107
1588448700,89
1588449600,87
1588450500,96
1588451400,79
1588452300,85
1588453200,29
1588454100,27
1588455000,25
1588455900,15
1588456800,28
1588457700,15
1588458600,43
1588459500,25
1588460400,18
1588461300,27
1588462200,14
1588463100,27
1588464000,34
1588464900,27
1588465800,27
1588466700,14
1588467600,27
1588468500,18
1588469400,26
1588470300,42
1588471200,14
1588472100,26
1588473000,14
1588473900,27
1588474800,155
1588475700,233
1588476600,34
1588477500,14
1588478400,24
1588479300,49
1588480200,201
1588481100,29
1588482000,40
1588482900,19
1588483800,25
1588484700,24
1588485600,15
1588486500,27
1588487400,14
1588488300,39
1588489200,29
1588490100,13
1588491000,26
1588491900,24
1588492800,16
1588493700,27
1588494600,27
1588495500,29
1588496400,26
1588497300,12
1588498200,27
1588499100,15
1588500000,25
1588500900,38
1588501800,20
1588502700,26
1588503600,24
1588504500,16
1588505400,26
1588506300,17
1588507200,33
1588508100,35
1588509000,14
1588509900,27
1588510800,23
1588511700,17
1588512600,26
1588513500,23
1588514400,36
1588515300,27
1588516200,13
1588517100,27
1588518000,17
1588518900,22
1588519800,32
1588520700,27
1588521600,27
1588522500,17
1588523400,22
1588524300,27
1588525200,14
1588526100,28
1588527000,31
1588527900,24
1588528800,27
1588529700,14
1588530600,27
1588531500,18
1588532400,22
1588533300,42
1588534200,17
1588535100,98
1588536000,167
1588536900,91
1588537800,98
1588538700,91
1588539600,99
1588540500,78
1588541400,60
1588542300,26
1588543200,17
1588544100,43
1588545000,13
1588545900,26
1588546800,31
1588547700,19
1588548600,26
1588549500,24
1588550400,33
1588551300,17
1588552200,23
1588553100,27
1588554000,13
1588554900,25
1588555800,32
1588556700,26
1588557600,27
1588558500,13
1588559400,26
1588560300,23
1588561200,15
1588562100,40
1588563000,194
1588563900,1230
1588564800,249
1588565700,112
1588566600,25
1588567500,27
1588568400,30
1588569300,23
1588570200,16
1588571100,26
1588572000,13
1588572900,26
1588573800,41
1588574700,14
1588575600,26
1588576500,26
1588577400,12
1588578300,26
1588579200,15
1588580100,427
1588581000,787
1588581900,289
1588582800,345
1588583700,752
1588584600,224
1588585500,35
1588586400,31
1588587300,36
1588588200,19
1588589100,647
1588590000,732
1588590900,145
1588591800,395
1588592700,770
1588593600,642
1588594500,213
1588595400,14
1588596300,26
1588597200,15
1588598100,74
1588599000,33
1588599900,316
1588600800,448
1588601700,2656
1588602600,1498
1588603500,107
1588604400,105
1588605300,90
1588606200,29
1588607100,59
1588608000,55
1588608900,62
1588609800,54
1588610700,182
1588611600,64
1588612500,28
1588613400,2864
1588614300,254
1588615200,63
1588616100,116
1588617000,49
1588617900,133
1588618800,101
1588619700,86
1588620600,99
1588621500,99
1588622400,97
1588623300,41
1588624200,20
1588625100,27
1588626000,13
1588626900,38
1588627800,24
1588628700,22
1588629600,26
1588630500,13
1588631400,25
1588632300,18
1588633200,37
1588634100,28
1588635000,13
1588635900,27
1588636800,15
1588637700,23
1588638600,26
1588639500,27
1588640400,31
1588641300,14
1588642200,25
1588643100,25
1588644000,12
1588644900,27
1588645800,26
1588646700,31
1588647600,26
1588648500,14
1588649400,199
1588650300,397
1588651200,249
1588652100,96
1588653000,19
1588653900,28
1588654800,13
1588655700,26
1588656600,21
1588657500,19
1588658400,40
1588659300,17
1588660200,25
1588661100,22
1588662000,18
1588662900,26
1588663800,13
1588664700,38
1588665600,28
1588666500,17
1588667400,26
1588668300,13
1588669200,26
1588670100,22
1588671000,20
1588671900,41
1588672800,14
1588673700,26
1588674600,22
1588675500,19
1588676400,26
1588677300,14
1588678200,32
1588679100,34
1588680000,18
1588680900,27
1588681800,14
1588682700,26
1588683600,90
1588684500,187
1588685400,78
1588686300,58
1588687200,69
1588688100,52
1588689000,99
1588689900,81
1588690800,76
1588691700,97
1588692600,84
1588693500,57
1588694400,42
1588695300,47
1588696200,49
1588697100,40
1588698000,67
1588698900,51
1588699800,86
1588700700,108
1588701600,112
1588702500,140
1588703400,137
1588704300,136
1588705200,121
1588706100,95
1588707000,116
1588707900,92
1588708800,100
1588709700,109
1588710600,93
1588711500,72
1588712400,27
1588713300,28
1588714200,15
1588715100,27
1588716000,23
1588716900,29
1588717800,32
1588718700,13
1588719600,27
1588720500,24
1588721400,16
1588722300,36
1588723200,22
1588724100,26
1588725000,23
1588725900,17
1588726800,27
1588727700,14
1588728600,42
1588729500,21
1588730400,19
1588731300,27
1588732200,13
1588733100,26
1588734000,23
1588734900,35
1588735800,151
1588736700,749
1588737600,503
1588738500,106
1588739400,26
1588740300,41
1588741200,14
1588742100,25
1588743000,312
1588743900,794
1588744800,634
1588745700,134
1588746600,41
1588747500,18
1588748400,26
1588749300,21
1588750200,17
1588751100,197
1588752000,786
1588752900,644
1588753800,153
1588754700,268
1588755600,755
1588756500,205
1588757400,37
1588758300,26
1588759200,32
1588760100,25
1588761000,14
1588761900,27
1588762800,12
1588763700,26
1588764600,34
1588765500,24
1588766400,25
1588767300,13
1588768200,27
1588769100,14
1588770000,36
1588770900,40
1588771800,18
1588772700,56
1588773600,71
1588774500,34
1588775400,22
1588776300,19
1588777200,43
1588778100,12
1588779000,27
1588779900,17
1588780800,22
1588781700,27
1588782600,18
1588783500,110
1588784400,12
1588785300,28
1588786200,2500
1588787100,731
1588788000,81
1588788900,460
1588789800,321
1588790700,93
1588791600,122
1588792500,99
1588793400,100
1588794300,92
1588795200,50
1588796100,22
1588797000,26
1588797900,26
1588798800,34
1588799700,15
1588800600,25
1588801500,26
1588802400,14
1588803300,35
1588804200,25
1588805100,26
1588806000,26
1588806900,14
1588807800,26
1588808700,14
1588809600,39
1588810500,33
1588811400,12
1588812300,26
1588813200,16
1588814100,25
1588815000,27
1588815900,29
1588816800,29
1588817700,14
1588818600,28
1588819500,22
1588820400,18
1588821300,29
1588822200,189
1588823100,548
1588824000,328
1588824900,72
1588825800,26
1588826700,23
1588827600,34
1588828500,19
1588829400,20
1588830300,26
1588831200,12
1588832100,28
1588833000,83
1588833900,800
1588834800,679
1588835700,181
1588836600,31
1588837500,441
1588838400,729
1588839300,58
1588840200,16
1588841100,344
1588842000,426
1588842900,50
1588843800,28
1588844700,31
1588845600,31
1588846500,13
1588847400,26
1588848300,19
1588849200,21
1588850100,24
1588851000,25
1588851900,33
1588852800,14
1588853700,26
1588854600,33
1588855500,12
1588856400,159
1588857300,43
1588858200,74
1588859100,156
1588860000,47
1588860900,55
1588861800,204
1588862700,44
1588863600,31
1588864500,27
1588865400,28
1588866300,24
1588867200,67
1588868100,16
1588869000,51
1588869900,43
1588870800,31
1588871700,54
1588872600,39
1588873500,75
1588874400,67
1588875300,47
1588876200,52
1588877100,77
1588878000,90
1588878900,88
1588879800,88
1588880700,106
1588881600,83
1588882500,51
1588883400,20
1588884300,20
1588885200,25
1588886100,18
1588887000,41
1588887900,19
1588888800,20
1588889700,27
1588890600,12
1588891500,26
1588892400,29
1588893300,30
1588894200,26
1588895100,13
1588896000,27
1588896900,18
1588897800,21
1588898700,42
1588899600,17
1588900500,25
1588901400,15
1588902300,25
1588903200,26
1588904100,16
1588905000,42
1588905900,13
1588906800,26
1588907700,27
1588908600,140
1588909500,733
1588910400,471
1588911300,146
1588912200,23
1588913100,18
1588914000,27
1588914900,14
1588915800,33
1588916700,25
1588917600,27
1588918500,762
1588919400,763
1588920300,678
1588921200,45
1588922100,117
1588923000,741
1588923900,53
1588924800,33
1588925700,20
1588926600,415
1588927500,625
1588928400,184
1588929300,773
1588930200,723
1588931100,616
1588932000,94
1588932900,33
1588933800,32
1588934700,27
1588935600,28
1588936500,14
1588937400,26
1588938300,17
1588939200,23
1588940100,43
1588941000,27
1588941900,28
1588942800,23
1588943700,318
1588944600,132
1588945500,137
1588946400,78
1588947300,106
1588948200,43
1588949100,184
1588950000,719
1588950900,487
1588951800,160
1588952700,232
1588953600,265
1588954500,70
1588955400,249
1588956300,74
1588957200,54
1588958100,613
1588959000,2157
1588959900,85
1588960800,68
1588961700,53
1588962600,65
1588963500,67
1588964400,61
1588965300,40
1588966200,1643
1588967100,1217
1588968000,64
1588968900,92
1588969800,82
1588970700,139
1588971600,101
1588972500,91
1588973400,101
1588974300,33
1588975200,26
1588976100,13
1588977000,27
1588977900,22
1588978800,19
1588979700,37
1588980600,20
1588981500,28
1588982400,13
1588983300,26
1588984200,21
1588985100,19
1588986000,42
1588986900,16
1588987800,27
1588988700,23
1588989600,16
1588990500,27
1588991400,14
1588992300,40
1588993200,29
1588994100,13
1588995000,27
1588995900,21
1588996800,17
1588997700,27
1588998600,29
1588999500,30
1589000400,26
1589001300,27
1589002200,103
1589003100,159
1589004000,581
1589004900,33
1589005800,78
1589006700,113
1589007600,184
1589008500,106
1589009400,53
1589010300,44
1589011200,49
1589012100,41
1589013000,45
1589013900,44
1589014800,47
1589015700,65
1589016600,36
1589017500,50
1589018400,37
1589019300,49
1589020200,47
1589021100,49
1589022000,61
1589022900,36
1589023800,51
1589024700,117
1589025600,209
1589026500,103
1589027400,83
1589028300,360
1589029200,150
1589030100,696
1589031000,831
1589031900,811
1589032800,223
1589033700,418
1589034600,793
1589035500,444
1589036400,64
1589037300,28
1589038200,26
1589039100,35
1589040000,29
1589040900,14
1589041800,41
1589042700,22
1589043600,29
1589044500,13
1589045400,29
1589046300,20
1589047200,29
1589048100,40
1589049000,14
1589049900,28
1589050800,12
1589051700,28
1589052600,24
1589053500,33
1589054400,31
1589055300,104
1589056200,103
1589057100,86
1589058000,80
1589058900,104
1589059800,86
1589060700,90
1589061600,66
1589062500,18
1589063400,28
1589064300,15
1589065200,43
1589066100,24
1589067000,19
1589067900,26
1589068800,13
1589069700,26
1589070600,23
1589071500,37
1589072400,27
1589073300,13
1589074200,27
1589075100,20
1589076000,20
1589076900,29
1589077800,29
1589078700,27
1589079600,24
1589080500,17
1589081400,27
1589082300,13
1589083200,28
1589084100,41
1589085000,17
1589085900,25
1589086800,16
1589087700,29
1589088600,27
1589089500,13
1589090400,446
1589091300,193
1589092200,96
1589093100,26
1589094000,1064
1589094900,360
1589095800,161
1589096700,508
1589097600,522
1589098500,849
1589099400,451
1589100300,351
1589101200,358
1589102100,506
1589103000,447
1589103900,542
1589104800,83
1589105700,70
1589106600,170
1589107500,397
1589108400,381
1589109300,825
1589110200,767
1589111100,718
1589112000,181
1589112900,75
1589113800,81
1589114700,221
1589115600,460
1589116500,904
1589117400,732
1589118300,136
1589119200,108
1589120100,89
1589121000,93
1589121900,388
1589122800,801
1589123700,766
1589124600,161
1589125500,176
1589126400,444
1589127300,346
1589128200,788
1589129100,725
1589130000,364
1589130900,501
1589131800,144
1589132700,92
1589133600,86
1589134500,74
1589135400,71
1589136300,106
1589137200,131
1589138100,92
1589139000,77
1589139900,92
1589140800,93
1589141700,75
1589142600,27
1589143500,15
1589144400,27
1589145300,22
1589146200,26
1589147100,38
1589148000,14
1589148900,28
1589149800,16
1589150700,25
1589151600,33
1589152500,63
1589153400,80
1589154300,13
1589155200,27
1589156100,19
1589157000,28
1589157900,38
1589158800,13
1589159700,26
1589160600,14
1589161500,27
1589162400,29
1589163300,29
1589164200,28
1589165100,13
1589166000,28
1589166900,20
1589167800,145
1589168700,263
1589169600,456
1589170500,99
1589171400,13
1589172300,26
1589173200,34
1589174100,23
1589175000,28
1589175900,12
