timestamp,power
1588284000,31
1588284900,22
1588285800,44
1588286700,34
1588287600,25
1588288500,18
1588289400,44
1588290300,27
1588291200,22
1588292100,34
1588293000,36
1588293900,23
1588294800,25
1588295700,42
1588296600,22
1588297500,24
1588298400,27
1588299300,37
1588300200,24
1588301100,27
1588302000,28
1588302900,30
1588303800,27
1588304700,24
1588305600,36
1588306500,27
1588307400,25
1588308300,22
1588309200,38
1588310100,26
1588311000,19
1588311900,41
1588312800,28
1588313700,18
1588314600,28
1588315500,42
1588316400,83
1588317300,69
1588318200,48
1588319100,38
1588320000,181
1588320900,166
1588321800,143
1588322700,106
1588323600,107
1588324500,120
1588325400,115
1588326300,129
1588327200,264
1588328100,524
1588329000,74
1588329900,47
1588330800,56
1588331700,31
1588332600,83
1588333500,57
1588334400,94
1588335300,77
1588336200,74
1588337100,88
1588338000,86
1588338900,79
1588339800,62
1588340700,51
1588341600,80
1588342500,85
1588343400,73
1588344300,69
1588345200,79
1588346100,71
1588347000,94
1588347900,83
1588348800,91
1588349700,98
1588350600,74
1588351500,125
1588352400,128
1588353300,118
1588354200,107
1588355100,129
1588356000,144
1588356900,155
1588357800,144
1588358700,143
1588359600,147
1588360500,129
1588361400,130
1588362300,133
1588363200,145
1588364100,123
1588365000,131
1588365900,138
1588366800,129
1588367700,134
1588368600,145
1588369500,141
1588370400,84
1588371300,80
1588372200,41
1588373100,38
1588374000,27
1588374900,21
1588375800,36
1588376700,29
1588377600,25
1588378500,20
1588379400,42
1588380300,26
1588381200,19
1588382100,35
1588383000,33
1588383900,17
1588384800,28
1588385700,42
1588386600,17
1588387500,27
1588388400,34
1588389300,26
1588390200,27
1588391100,26
1588392000,32
1588392900,27
1588393800,28
1588394700,24
1588395600,36
1588396500,27
1588397400,18
1588398300,42
1588399200,27
1588400100,18
1588401000,74
1588401900,91
1588402800,46
1588403700,71
1588404600,76
1588405500,26
1588406400,34
1588407300,122
1588408200,569
1588409100,466
1588410000,80
1588410900,55
1588411800,46
1588412700,38
1588413600,38
1588414500,53
1588415400,41
1588416300,54
1588417200,89
1588418100,79
1588419000,58
1588419900,63
1588420800,54
1588421700,29
1588422600,70
1588423500,169
1588424400,81
1588425300,173
1588426200,357
1588427100,74
1588428000,47
1588428900,40
1588429800,30
1588430700,57
1588431600,40
1588432500,25
1588433400,40
1588434300,56
1588435200,26
1588436100,58
1588437000,115
1588437900,106
1588438800,103
1588439700,108
1588440600,105
1588441500,72
1588442400,68
1588443300,61
1588444200,110
1588445100,144
1588446000,110
1588446900,157
1588447800,126
1588448700,124
1588449600,126
1588450500,118
1588451400,113
1588452300,136
1588453200,107
1588454100,103
1588455000,131
1588455900,147
1588456800,29
1588457700,28
1588458600,25
1588459500,37
1588460400,27
1588461300,22
1588462200,25
1588463100,41
1588464000,21
1588464900,23
1588465800,38
1588466700,26
1588467600,24
1588468500,26
1588469400,36
1588470300,24
1588471200,28
1588472100,22
1588473000,38
1588473900,28
1588474800,16
1588475700,40
1588476600,31
1588477500,18
1588478400,27
1588479300,42
1588480200,17
1588481100,27
1588482000,31
1588482900,30
1588483800,27
1588484700,26
1588485600,28
1588486500,36
1588487400,24
1588488300,118
1588489200,49
1588490100,27
1588491000,28
1588491900,157
1588492800,243
1588493700,99
1588494600,35
1588495500,68
1588496400,98
1588497300,86
1588498200,105
1588499100,120
1588500000,83
1588500900,443
1588501800,260
1588502700,92
1588503600,54
1588504500,43
1588505400,273
1588506300,221
1588507200,129
1588508100,87
1588509000,163
1588509900,169
1588510800,42
1588511700,47
1588512600,71
1588513500,33
1588514400,37
1588515300,49
1588516200,60
1588517100,154
1588518000,308
1588518900,328
1588519800,302
1588520700,196
1588521600,74
1588522500,83
1588523400,70
1588524300,106
1588525200,81
1588526100,68
1588527000,63
1588527900,73
1588528800,121
1588529700,120
1588530600,130
1588531500,138
1588532400,141
1588533300,142
1588534200,106
1588535100,98
1588536000,82
1588536900,57
1588537800,43
1588538700,37
1588539600,44
1588540500,45
1588541400,38
1588542300,23
1588543200,43
1588544100,25
1588545000,19
1588545900,29
1588546800,40
1588547700,18
1588548600,28
1588549500,36
1588550400,24
1588551300,27
1588552200,26
1588553100,34
1588554000,28
1588554900,25
1588555800,23
1588556700,41
1588557600,26
1588558500,81
1588559400,52
1588560300,30
1588561200,19
1588562100,29
1588563000,38
1588563900,21
1588564800,27
1588565700,28
1588566600,32
1588567500,26
1588568400,21
1588569300,41
1588570200,88
1588571100,174
1588572000,58
1588572900,63
1588573800,70
1588574700,21
1588575600,38
1588576500,30
1588577400,92
1588578300,549
1588579200,580
1588580100,98
1588581000,112
1588581900,140
1588582800,88
1588583700,325
1588584600,552
1588585500,201
1588586400,72
1588587300,81
1588588200,75
1588589100,54
1588590000,305
1588590900,757
1588591800,768
1588592700,657
1588593600,531
1588594500,280
1588595400,96
1588596300,74
1588597200,94
1588598100,104
1588599000,100
1588599900,71
1588600800,72
1588601700,93
1588602600,276
1588603500,258
1588604400,154
1588605300,310
1588606200,38
1588607100,41
1588608000,98
1588608900,107
1588609800,78
1588610700,115
1588611600,150
1588612500,134
1588613400,139
1588614300,158
1588615200,127
1588616100,140
1588617000,133
1588617900,144
1588618800,109
1588619700,103
1588620600,112
1588621500,114
1588622400,89
1588623300,33
1588624200,55
1588625100,41
1588626000,30
1588626900,35
1588627800,47
1588628700,19
1588629600,28
1588630500,37
1588631400,23
1588632300,28
1588633200,25
1588634100,34
1588635000,29
1588635900,25
1588636800,18
1588637700,43
1588638600,25
1588639500,19
1588640400,34
1588641300,33
1588642200,22
1588643100,27
1588644000,40
1588644900,80
1588645800,42
1588646700,30
1588647600,30
1588648500,27
1588649400,22
1588650300,37
1588651200,27
1588652100,21
1588653000,23
1588653900,42
1588654800,19
1588655700,43
1588656600,42
1588657500,63
1588658400,24
1588659300,33
1588660200,29
1588661100,26
1588662000,316
1588662900,433
1588663800,511
1588664700,31
1588665600,21
1588666500,41
1588667400,32
1588668300,23
1588669200,50
1588670100,35
1588671000,27
1588671900,43
1588672800,56
1588673700,36
1588674600,43
1588675500,84
1588676400,89
1588677300,115
1588678200,102
1588679100,113
1588680000,83
1588680900,75
1588681800,87
1588682700,100
1588683600,109
1588684500,112
1588685400,134
1588686300,123
1588687200,123
1588688100,85
1588689000,80
1588689900,336
1588690800,132
1588691700,122
1588692600,35
1588693500,64
1588694400,39
1588695300,91
1588696200,87
1588697100,64
1588698000,80
1588698900,71
1588699800,58
1588700700,46
1588701600,57
1588702500,67
1588703400,101
1588704300,113
1588705200,106
1588706100,100
1588707000,61
1588707900,63
1588708800,58
1588709700,51
1588710600,42
1588711500,50
1588712400,42
1588713300,38
