timestamp,power
1588284000,57
1588284900,74
1588285800,55
1588286700,64
1588287600,66
1588288500,54
1588289400,74
1588290300,62
1588291200,54
1588292100,74
1588293000,62
1588293900,66
1588294800,109
1588295700,87
1588296600,65
1588297500,63
1588298400,58
1588299300,70
1588300200,61
1588301100,68
1588302000,96
1588302900,80
1588303800,85
1588304700,88
1588305600,86
1588306500,83
1588307400,75
1588308300,64
1588309200,78
1588310100,82
1588311000,67
1588311900,85
1588312800,92
1588313700,360
1588314600,97
1588315500,115
1588316400,519
1588317300,825
1588318200,303
1588319100,121
1588320000,114
1588320900,173
1588321800,208
1588322700,155
1588323600,337
1588324500,140
1588325400,269
1588326300,394
1588327200,182
1588328100,197
1588329000,113
1588329900,91
1588330800,91
1588331700,108
1588332600,79
1588333500,106
1588334400,97
1588335300,92
1588336200,96
1588337100,89
1588338000,393
1588338900,711
1588339800,637
1588340700,708
1588341600,908
1588342500,564
1588343400,344
1588344300,127
1588345200,77
1588346100,80
1588347000,61
1588347900,61
1588348800,67
1588349700,69
1588350600,50
1588351500,77
1588352400,56
1588353300,78
1588354200,67
1588355100,70
1588356000,72
1588356900,75
1588357800,88
1588358700,55
1588359600,66
1588360500,65
1588361400,67
1588362300,52
1588363200,70
1588364100,151
1588365000,607
1588365900,122
1588366800,53
1588367700,70
1588368600,67
1588369500,55
1588370400,83
1588371300,59
1588372200,57
1588373100,75
1588374000,57
1588374900,64
1588375800,70
1588376700,56
1588377600,70
1588378500,66
1588379400,52
1588380300,75
1588381200,63
1588382100,54
1588383000,92
1588383900,59
1588384800,63
1588385700,69
1588386600,53
1588387500,95
1588388400,99
1588389300,94
1588390200,96
1588391100,61
1588392000,88
1588392900,75
1588393800,78
1588394700,75
1588395600,68
1588396500,73
1588397400,92
1588398300,63
1588399200,97
1588400100,124
1588401000,508
1588401900,293
1588402800,182
1588403700,88
1588404600,96
1588405500,124
1588406400,104
1588407300,97
1588408200,62
1588409100,64
1588410000,71
1588410900,52
1588411800,70
1588412700,75
1588413600,68
1588414500,61
1588415400,68
1588416300,49
1588417200,68
1588418100,62
1588419000,83
1588419900,58
1588420800,68
1588421700,60
1588422600,65
1588423500,64
1588424400,68
1588425300,65
1588426200,69
1588427100,52
1588428000,70
1588428900,78
1588429800,161
1588430700,107
1588431600,85
1588432500,95
1588433400,289
1588434300,723
1588435200,648
1588436100,125
1588437000,97
1588437900,122
1588438800,281
1588439700,707
1588440600,193
1588441500,66
1588442400,127
1588443300,128
1588444200,88
1588445100,207
1588446000,235
1588446900,244
1588447800,216
1588448700,196
1588449600,208
1588450500,237
1588451400,205
1588452300,203
1588453200,192
1588454100,129
1588455000,59
1588455900,54
1588456800,76
1588457700,55
1588458600,57
1588459500,73
1588460400,51
1588461300,64
1588462200,68
1588463100,50
1588464000,70
1588464900,61
1588465800,52
1588466700,71
1588467600,54
1588468500,58
1588469400,72
1588470300,50
1588471200,66
1588472100,68
1588473000,51
1588473900,79
1588474800,96
1588475700,63
1588476600,108
1588477500,52
1588478400,92
1588479300,73
1588480200,66
1588481100,65
1588482000,77
1588482900,60
1588483800,87
1588484700,58
1588485600,96
1588486500,116
1588487400,263
1588488300,824
1588489200,597
1588490100,484
1588491000,173
1588491900,90
1588492800,68
1588493700,86
1588494600,345
1588495500,556
1588496400,327
1588497300,170
1588498200,443
1588499100,506
1588500000,109
1588500900,103
1588501800,66
1588502700,59
1588503600,71
1588504500,63
1588505400,49
1588506300,67
1588507200,350
1588508100,471
1588509000,97
1588509900,104
1588510800,47
1588511700,66
1588512600,68
1588513500,266
1588514400,590
1588515300,511
1588516200,75
1588517100,86
1588518000,115
1588518900,87
1588519800,56
1588520700,453
1588521600,678
1588522500,575
1588523400,539
1588524300,121
1588525200,276
1588526100,234
1588527000,74
1588527900,520
1588528800,490
1588529700,170
1588530600,139
1588531500,166
1588532400,181
1588533300,208
1588534200,255
1588535100,191
1588536000,205
1588536900,199
1588537800,195
1588538700,202
1588539600,261
1588540500,84
1588541400,59
1588542300,54
1588543200,66
1588544100,59
1588545000,62
1588545900,64
1588546800,61
1588547700,62
1588548600,61
1588549500,61
1588550400,65
1588551300,60
1588552200,62
1588553100,71
1588554000,99
1588554900,99
1588555800,61
1588556700,60
1588557600,67
1588558500,57
1588559400,60
1588560300,73
1588561200,75
1588562100,75
1588563000,76
1588563900,132
1588564800,189
1588565700,145
1588566600,90
1588567500,78
1588568400,61
1588569300,79
1588570200,69
1588571100,83
1588572000,109
1588572900,100
1588573800,86
1588574700,107
1588575600,77
1588576500,58
1588577400,63
1588578300,48
1588579200,69
1588580100,53
1588581000,74
1588581900,64
1588582800,59
1588583700,79
1588584600,61
1588585500,75
1588586400,72
1588587300,70
1588588200,64
1588589100,61
1588590000,62
1588590900,78
1588591800,58
1588592700,55
1588593600,75
1588594500,56
1588595400,74
1588596300,63
1588597200,61
1588598100,78
1588599000,175
1588599900,95
1588600800,579
1588601700,337
1588602600,305
1588603500,316
1588604400,475
1588605300,525
1588606200,170
1588607100,62
1588608000,76
1588608900,63
1588609800,74
1588610700,199
1588611600,233
1588612500,115
1588613400,86
1588614300,87
1588615200,105
1588616100,162
1588617000,453
1588617900,456
1588618800,171
1588619700,221
1588620600,216
1588621500,297
1588622400,722
1588623300,352
1588624200,196
1588625100,207
1588626000,190
1588626900,202
1588627800,201
1588628700,147
1588629600,94
1588630500,58
1588631400,56
1588632300,71
1588633200,56
1588634100,66
1588635000,64
1588635900,53
1588636800,73
1588637700,58
1588638600,55
1588639500,81
1588640400,92
1588641300,85
1588642200,70
1588643100,52
1588644000,71
1588644900,56
1588645800,60
1588646700,80
1588647600,93
1588648500,99
1588649400,111
1588650300,138
1588651200,175
1588652100,105
1588653000,78
1588653900,88
1588654800,107
1588655700,100
1588656600,92
1588657500,90
1588658400,107
1588659300,106
1588660200,77
1588661100,71
1588662000,108
1588662900,101
1588663800,564
1588664700,580
1588665600,566
1588666500,206
1588667400,115
1588668300,102
1588669200,104
1588670100,75
1588671000,50
1588671900,87
1588672800,64
1588673700,67
1588674600,68
1588675500,59
1588676400,63
1588677300,223
1588678200,946
1588679100,669
1588680000,587
1588680900,314
1588681800,90
1588682700,353
1588683600,644
1588684500,496
1588685400,447
1588686300,393
1588687200,62
1588688100,406
1588689000,374
1588689900,354
1588690800,535
1588691700,816
1588692600,653
1588693500,267
1588694400,135
1588695300,147
1588696200,396
1588697100,562
1588698000,226
1588698900,268
1588699800,442
1588700700,271
1588701600,156
1588702500,190
1588703400,789
1588704300,725
1588705200,188
1588706100,223
1588707000,144
1588707900,179
1588708800,150
1588709700,157
1588710600,144
1588711500,63
1588712400,61
1588713300,66
1588714200,61
1588715100,65
1588716000,62
1588716900,61
1588717800,69
1588718700,62
1588719600,63
1588720500,65
1588721400,61
1588722300,66
1588723200,61
1588724100,61
1588725000,65
1588725900,70
1588726800,101
1588727700,94
1588728600,62
1588729500,67
1588730400,62
1588731300,64
1588732200,81
1588733100,68
1588734000,101
1588734900,79
1588735800,92
1588736700,127
1588737600,197
1588738500,110
1588739400,125
1588740300,67
1588741200,77
1588742100,67
1588743000,86
1588743900,68
1588744800,90
1588745700,99
1588746600,139
1588747500,135
1588748400,155
1588749300,144
1588750200,156
1588751100,592
1588752000,180
1588752900,152
1588753800,143
1588754700,147
1588755600,145
1588756500,285
1588757400,152
1588758300,146
1588759200,123
1588760100,107
1588761000,84
1588761900,93
1588762800,95
1588763700,74
1588764600,195
1588765500,165
1588766400,92
1588767300,92
1588768200,72
1588769100,90
1588770000,59
1588770900,68
1588771800,70
1588772700,58
1588773600,68
1588774500,58
1588775400,66
1588776300,63
1588777200,85
1588778100,187
1588779000,107
1588779900,317
1588780800,148
1588781700,177
1588782600,463
1588783500,571
1588784400,389
1588785300,162
1588786200,169
1588787100,141
1588788000,192
1588788900,237
1588789800,210
1588790700,225
1588791600,641
1588792500,333
1588793400,212
1588794300,215
1588795200,178
1588796100,181
1588797000,180
1588797900,75
1588798800,72
1588799700,59
1588800600,56
1588801500,74
1588802400,55
1588803300,63
1588804200,73
1588805100,53
1588806000,94
1588806900,69
1588807800,52
1588808700,75
1588809600,60
1588810500,55
1588811400,74
1588812300,68
1588813200,61
1588814100,75
1588815000,54
1588815900,66
1588816800,90
1588817700,53
1588818600,72
1588819500,68
1588820400,98
1588821300,97
1588822200,71
1588823100,129
1588824000,137
1588824900,138
1588825800,101
1588826700,96
1588827600,58
1588828500,92
1588829400,80
1588830300,95
1588831200,70
1588832100,98
1588833000,211
1588833900,97
1588834800,86
1588835700,172
1588836600,476
1588837500,204
1588838400,87
1588839300,91
1588840200,106
1588841100,563
1588842000,137
1588842900,52
1588843800,78
1588844700,83
1588845600,80
1588846500,77
1588847400,70
1588848300,55
1588849200,86
1588850100,55
1588851000,73
1588851900,69
1588852800,63
1588853700,69
1588854600,77
1588855500,50
1588856400,85
1588857300,57
1588858200,62
1588859100,72
1588860000,59
1588860900,67
1588861800,67
1588862700,65
1588863600,69
1588864500,68
1588865400,63
1588866300,70
1588867200,405
1588868100,300
1588869000,337
1588869900,308
1588870800,285
1588871700,276
1588872600,162
1588873500,78
1588874400,506
1588875300,234
1588876200,159
1588877100,198
1588878000,145
1588878900,178
1588879800,131
1588880700,275
1588881600,260
1588882500,231
1588883400,325
1588884300,168
1588885200,208
1588886100,183
1588887000,162
1588887900,171
1588888800,85
1588889700,49
1588890600,71
1588891500,69
1588892400,54
1588893300,72
1588894200,63
1588895100,51
1588896000,74
1588896900,61
1588897800,56
1588898700,71
1588899600,58
1588900500,62
1588901400,66
1588902300,59
1588903200,66
1588904100,64
1588905000,54
1588905900,80
1588906800,79
1588907700,69
1588908600,76
1588909500,135
1588910400,116
1588911300,497
1588912200,618
1588913100,204
1588914000,126
1588914900,113
1588915800,111
1588916700,92
1588917600,96
1588918500,92
1588919400,93
1588920300,78
1588921200,79
1588922100,51
1588923000,68
1588923900,66
1588924800,56
1588925700,57
1588926600,77
1588927500,46
1588928400,65
1588929300,65
1588930200,51
1588931100,82
1588932000,61
1588932900,57
1588933800,75
1588934700,49
1588935600,59
1588936500,71
1588937400,60
1588938300,89
1588939200,54
1588940100,49
1588941000,75
1588941900,55
1588942800,60
1588943700,170
1588944600,55
1588945500,58
1588946400,66
1588947300,55
1588948200,57
1588949100,62
1588950000,91
1588950900,191
1588951800,130
1588952700,585
1588953600,386
1588954500,212
1588955400,82
1588956300,53
1588957200,153
1588958100,750
1588959000,577
1588959900,612
1588960800,258
1588961700,142
1588962600,230
1588963500,651
1588964400,1132
1588965300,1014
1588966200,679
1588967100,568
1588968000,246
1588968900,458
1588969800,488
1588970700,133
1588971600,64
1588972500,62
1588973400,57
1588974300,74
1588975200,58
1588976100,57
1588977000,74
1588977900,56
1588978800,63
1588979700,66
1588980600,58
