timestamp,power
1588284000,76
1588284900,73
1588285800,77
1588286700,93
1588287600,73
1588288500,73
1588289400,87
1588290300,83
1588291200,73
1588292100,73
1588293000,98
1588293900,73
1588294800,90
1588295700,81
1588296600,90
1588297500,72
1588298400,72
1588299300,92
1588300200,79
1588301100,73
1588302000,76
1588302900,96
1588303800,72
1588304700,72
1588305600,87
1588306500,84
1588307400,72
1588308300,73
1588309200,95
1588310100,75
1588311000,74
1588311900,79
1588312800,91
1588313700,73
1588314600,73
1588315500,90
1588316400,82
1588317300,72
1588318200,75
1588319100,98
1588320000,77
1588320900,82
1588321800,83
1588322700,89
1588323600,73
1588324500,73
1588325400,92
1588326300,85
1588327200,80
1588328100,76
1588329000,96
1588329900,74
1588330800,74
1588331700,86
1588332600,86
1588333500,74
1588334400,72
1588335300,95
1588336200,79
1588337100,72
1588338000,78
1588338900,94
1588339800,73
1588340700,88
1588341600,89
1588342500,83
1588343400,73
1588344300,73
1588345200,97
1588346100,76
1588347000,73
1588347900,88
1588348800,96
1588349700,74
1588350600,73
1588351500,91
1588352400,81
1588353300,74
1588354200,75
1588355100,96
1588356000,74
1588356900,74
1588357800,86
1588358700,86
1588359600,73
1588360500,73
1588361400,95
1588362300,78
1588363200,73
1588364100,79
1588365000,94
1588365900,73
1588366800,74
1588367700,89
1588368600,84
1588369500,74
1588370400,74
1588371300,98
1588372200,75
1588373100,75
1588374000,80
1588374900,94
1588375800,74
1588376700,73
1588377600,91
1588378500,83
1588379400,74
1588380300,75
1588381200,113
1588382100,75
1588383000,73
1588383900,83
1588384800,92
1588385700,75
1588386600,73
1588387500,92
1588388400,83
1588389300,74
1588390200,75
1588391100,99
1588392000,76
1588392900,75
1588393800,82
1588394700,93
1588395600,74
1588396500,75
1588397400,92
1588398300,83
1588399200,75
1588400100,75
1588401000,99
1588401900,76
1588402800,74
1588403700,84
1588404600,94
1588405500,75
1588406400,78
1588407300,96
1588408200,88
1588409100,75
1588410000,74
1588410900,96
1588411800,80
1588412700,73
1588413600,78
1588414500,98
1588415400,75
1588416300,74
1588417200,88
1588418100,87
1588419000,75
1588419900,75
1588420800,96
1588421700,79
1588422600,87
1588423500,81
1588424400,97
1588425300,74
1588426200,76
1588427100,88
1588428000,87
1588428900,74
1588429800,75
1588430700,97
1588431600,76
1588432500,77
1588433400,80
1588434300,94
1588435200,75
1588436100,75
1588437000,90
1588437900,85
1588438800,75
1588439700,74
1588440600,99
1588441500,77
1588442400,74
1588443300,83
1588444200,93
1588445100,74
1588446000,76
1588446900,93
1588447800,83
1588448700,75
1588449600,77
1588450500,99
1588451400,76
1588452300,75
1588453200,88
1588454100,90
1588455000,75
1588455900,76
1588456800,96
1588457700,81
1588458600,75
1588459500,80
1588460400,97
1588461300,76
1588462200,77
1588463100,90
1588464000,89
1588464900,75
1588465800,76
1588466700,100
1588467600,93
1588468500,77
1588469400,84
1588470300,94
1588471200,76
1588472100,77
1588473000,94
1588473900,83
1588474800,78
1588475700,78
1588476600,101
1588477500,76
1588478400,84
1588479300,94
1588480200,91
1588481100,77
1588482000,76
1588482900,96
1588483800,83
1588484700,77
1588485600,80
1588486500,99
1588487400,77
1588488300,77
1588489200,89
1588490100,90
1588491000,84
1588491900,86
1588492800,101
1588493700,81
1588494600,78
1588495500,83
1588496400,97
1588497300,78
1588498200,77
1588499100,92
1588500000,90
1588500900,77
1588501800,77
1588502700,103
1588503600,79
1588504500,79
1588505400,85
1588506300,96
1588507200,78
1588508100,77
1588509000,96
1588509900,87
1588510800,79
1588511700,79
1588512600,98
1588513500,70
1588514400,70
1588515300,82
1588516200,87
1588517100,80
1588518000,79
1588518900,92
1588519800,76
1588520700,72
1588521600,74
1588522500,93
1588523400,71
1588524300,71
1588525200,83
1588526100,84
1588527000,71
1588527900,70
1588528800,92
1588529700,74
1588530600,72
1588531500,75
1588532400,98
1588533300,77
1588534200,71
1588535100,87
1588536000,80
1588536900,71
1588537800,70
1588538700,97
1588539600,70
1588540500,71
1588541400,82
1588542300,86
1588543200,71
1588544100,70
1588545000,90
1588545900,77
1588546800,72
1588547700,74
1588548600,94
1588549500,72
1588550400,70
1588551300,83
1588552200,84
1588553100,73
1588554000,85
1588554900,91
1588555800,76
1588556700,72
1588557600,76
1588558500,91
1588559400,70
1588560300,71
1588561200,86
1588562100,83
1588563000,70
1588563900,70
1588564800,95
1588565700,73
1588566600,72
1588567500,78
1588568400,88
1588569300,71
1588570200,70
1588571100,137
1588572000,320
1588572900,329
1588573800,336
1588574700,544
1588575600,499
1588576500,509
1588577400,482
1588578300,497
1588579200,483
1588580100,486
1588581000,532
1588581900,525
1588582800,507
1588583700,522
1588584600,537
1588585500,533
1588586400,418
1588587300,329
1588588200,304
1588589100,370
1588590000,277
1588590900,284
1588591800,278
1588592700,287
1588593600,294
1588594500,317
1588595400,290
1588596300,293
1588597200,308
1588598100,318
1588599000,300
1588599900,299
1588600800,309
1588601700,288
1588602600,274
1588603500,275
1588604400,79
1588605300,69
1588606200,82
1588607100,86
1588608000,71
1588608900,111
1588609800,109
1588610700,83
1588611600,81
1588612500,87
1588613400,119
1588614300,95
1588615200,115
1588616100,155
1588617000,141
1588617900,90
1588618800,62
1588619700,84
1588620600,59
1588621500,59
1588622400,71
1588623300,74
1588624200,59
1588625100,61
1588626000,81
1588626900,63
1588627800,60
1588628700,66
1588629600,78
1588630500,60
1588631400,59
1588632300,78
1588633200,68
1588634100,59
1588635000,60
1588635900,85
1588636800,60
1588637700,59
1588638600,70
1588639500,75
1588640400,61
1588641300,59
1588642200,80
1588643100,65
1588644000,59
1588644900,64
1588645800,83
1588646700,59
1588647600,59
1588648500,73
1588649400,74
1588650300,59
1588651200,59
1588652100,82
1588653000,65
1588653900,59
1588654800,63
1588655700,82
1588656600,60
1588657500,75
1588658400,208
1588659300,220
1588660200,272
1588661100,255
1588662000,257
1588662900,233
1588663800,257
1588664700,249
1588665600,233
1588666500,246
1588667400,245
1588668300,262
1588669200,252
1588670100,235
1588671000,220
1588671900,261
1588672800,234
1588673700,245
1588674600,141
1588675500,142
1588676400,278
1588677300,261
1588678200,245
1588679100,258
1588680000,238
1588680900,252
1588681800,263
1588682700,272
1588683600,271
1588684500,247
1588685400,345
1588686300,255
1588687200,271
1588688100,261
1588689000,289
1588689900,258
1588690800,135
1588691700,98
1588692600,119
1588693500,65
1588694400,62
1588695300,79
1588696200,70
1588697100,62
1588698000,75
1588698900,86
1588699800,62
1588700700,62
1588701600,68
1588702500,81
1588703400,61
1588704300,61
1588705200,76
1588706100,73
1588707000,61
1588707900,61
1588708800,84
1588709700,65
1588710600,63
1588711500,64
1588712400,84
1588713300,61
1588714200,62
1588715100,74
1588716000,76
1588716900,61
1588717800,61
1588718700,82
1588719600,68
1588720500,61
1588721400,64
1588722300,85
1588723200,62
1588724100,62
1588725000,73
1588725900,76
1588726800,78
1588727700,61
1588728600,81
1588729500,68
1588730400,63
