timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1602882000,100,280.14,277.65,,,960,79,10000,1.57,12,,,0.82,,
1602882900,100,280.14,277.65,,,960,79,10000,1.57,12,,,0.82,,
1602883800,100,280.14,277.65,,,960,79,10000,1.57,12,,,0.82,,
1602884700,100,280.14,277.65,,,960,79,10000,1.57,12,,,0.82,,
1602885600,100,279.81,277.67,,,989,86,10000,1.3,1,,,0.82,,
1602886500,100,279.81,277.67,,,989,86,10000,1.3,1,,,0.82,,
1602887400,100,279.81,277.67,,,989,86,10000,1.3,1,,,0.82,,
1602888300,100,279.81,277.67,,,989,86,10000,1.3,1,,,0.82,,
1602889200,100,279.48,277.58,,,1006,90,10000,1.06,347,,,0.84,,
1602890100,100,279.48,277.58,,,1006,90,10000,1.06,347,,,0.84,,
1602891000,100,279.48,277.58,,,1006,90,10000,1.06,347,,,0.84,,
1602891900,100,279.48,277.58,,,1006,90,10000,1.06,347,,,0.84,,
1602892800,100,279.02,277.18,,,1015,92,10000,0.93,321,,,0.8,,
1602893700,100,279.02,277.18,,,1015,92,10000,0.93,321,,,0.8,,
1602894600,100,279.02,277.18,,,1015,92,10000,0.93,321,,,0.8,,
1602895500,100,279.02,277.18,,,1015,92,10000,0.93,321,,,0.8,,
1602896400,99,278.51,276.63,,,1019,93,10000,0.89,290,,,0.59,,
1602897300,99,278.51,276.63,,,1019,93,10000,0.89,290,,,0.59,,
1602898200,99,278.51,276.63,,,1019,93,10000,0.89,290,,,0.59,,
1602899100,99,278.51,276.63,,,1019,93,10000,0.89,290,,,0.59,,
1602900000,99,278.63,276.81,,,1018,93,10000,0.84,270,,,0.6,,
1602900900,99,278.63,276.81,,,1018,93,10000,0.84,270,,,0.6,,
1602901800,99,278.63,276.81,,,1018,93,10000,0.84,270,,,0.6,,
1602902700,99,278.63,276.81,,,1018,93,10000,0.84,270,,,0.6,,
1602903600,99,278.73,276.86,,,1018,93,10000,0.94,266,,,0.61,,
1602904500,99,278.73,276.86,,,1018,93,10000,0.94,266,,,0.61,,
1602905400,99,278.73,276.86,,,1018,93,10000,0.94,266,,,0.61,,
1602906300,99,278.73,276.86,,,1018,93,10000,0.94,266,,,0.61,,
1602907200,100,278.74,276.71,,,1018,93,10000,1.17,281,,,0.58,,
1602908100,100,278.74,276.71,,,1018,93,10000,1.17,281,,,0.58,,
1602909000,100,278.74,276.71,,,1018,93,10000,1.17,281,,,0.58,,
1602909900,100,278.74,276.71,,,1018,93,10000,1.17,281,,,0.58,,
1602910800,100,278.53,276.3,,,1019,93,10000,1.39,307,,,0.59,,
1602911700,100,278.53,276.3,,,1019,93,10000,1.39,307,,,0.59,,
1602912600,100,278.53,276.3,,,1019,93,10000,1.39,307,,,0.59,,
1602913500,100,278.53,276.3,,,1019,93,10000,1.39,307,,,0.59,,
1602914400,100,278.28,275.78,,,1019,93,10000,1.71,320,,,0.6,,
1602915300,100,278.28,275.78,,,1019,93,10000,1.71,320,,,0.6,,
1602916200,100,278.28,275.78,,,1019,93,10000,1.71,320,,,0.6,,
1602917100,100,278.28,275.78,,,1019,93,10000,1.71,320,,,0.6,,
1602918000,100,278.46,275.88,,,1019,92,10000,1.83,326,,,0.35,,
1602918900,100,278.46,275.88,,,1019,92,10000,1.83,326,,,0.35,,
1602919800,100,278.46,275.88,,,1019,92,10000,1.83,326,,,0.35,,
1602920700,100,278.46,275.88,,,1019,92,10000,1.83,326,,,0.35,,
1602921600,99,278.77,276.22,,,1019,89,10000,1.75,333,,,0.36,,
1602922500,99,278.77,276.22,,,1019,89,10000,1.75,333,,,0.36,,
1602923400,99,278.77,276.22,,,1019,89,10000,1.75,333,,,0.36,,
1602924300,99,278.77,276.22,,,1019,89,10000,1.75,333,,,0.36,,
1602925200,98,279.65,277.28,,,1019,84,10000,1.5,340,,,0.35,,
1602926100,98,279.65,277.28,,,1019,84,10000,1.5,340,,,0.35,,
