timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1603764000,100,277.17,273.26,,,953,80,10000,2.94,199,,,0.98,,
1603764900,100,277.17,273.26,,,953,80,10000,2.94,199,,,0.98,,
1603765800,100,277.17,273.26,,,953,80,10000,2.94,199,,,0.98,,
1603766700,100,277.17,273.26,,,953,80,10000,2.94,199,,,0.98,,
1603767600,100,277.59,273.86,,,982,86,7582,3.01,198,,,0.95,,
1603768500,100,277.59,273.86,,,982,86,7582,3.01,198,,,0.95,,
1603769400,100,277.59,273.86,,,982,86,7582,3.01,198,,,0.95,,
1603770300,100,277.59,273.86,,,982,86,7582,3.01,198,,,0.95,,
1603771200,100,277.82,274.16,,,999,89,10000,3.09,191,,,0.93,,
1603772100,100,277.82,274.16,,,999,89,10000,3.09,191,,,0.93,,
1603773000,100,277.82,274.16,,,999,89,10000,3.09,191,,,0.93,,
1603773900,100,277.82,274.16,,,999,89,10000,3.09,191,,,0.93,,
1603774800,100,277.77,274.36,,,1008,90,10000,2.76,177,,,0.93,,
1603775700,100,277.77,274.36,,,1008,90,10000,2.76,177,,,0.93,,
1603776600,100,277.77,274.36,,,1008,90,10000,2.76,177,,,0.93,,
1603777500,100,277.77,274.36,,,1008,90,10000,2.76,177,,,0.93,,
1603778400,100,277.72,274.03,,,1013,90,10000,3.14,178,,,0.93,,
1603779300,100,277.72,274.03,,,1013,90,10000,3.14,178,,,0.93,,
1603780200,100,277.72,274.03,,,1013,90,10000,3.14,178,,,0.93,,
1603781100,100,277.72,274.03,,,1013,90,10000,3.14,178,,,0.93,,
1603782000,100,278.2,274.66,,,1014,88,10000,2.97,175,,,0.29,,
1603782900,100,278.2,274.66,,,1014,88,10000,2.97,175,,,0.29,,
1603783800,100,278.2,274.66,,,1014,88,10000,2.97,175,,,0.29,,
1603784700,100,278.2,274.66,,,1014,88,10000,2.97,175,,,0.29,,
