timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1604577600,79,283.1,279.37,,,978,64,10000,3.3,80,,,0,,
1604578500,79,283.1,279.37,,,978,64,10000,3.3,80,,,0,,
1604579400,79,283.1,279.37,,,978,64,10000,3.3,80,,,0,,
1604580300,79,283.1,279.37,,,978,64,10000,3.3,80,,,0,,
1604581200,47,282.95,279.14,,,1005,65,10000,3.43,81,,,0,,
1604582100,47,282.95,279.14,,,1005,65,10000,3.43,81,,,0,,
1604583000,47,282.95,279.14,,,1005,65,10000,3.43,81,,,0,,
1604583900,47,282.95,279.14,,,1005,65,10000,3.43,81,,,0,,
1604584800,23,282.61,278.87,,,1022,67,10000,3.36,77,,,0,,
1604585700,23,282.61,278.87,,,1022,67,10000,3.36,77,,,0,,
1604586600,23,282.61,278.87,,,1022,67,10000,3.36,77,,,0,,
1604587500,23,282.61,278.87,,,1022,67,10000,3.36,77,,,0,,
1604588400,9,281.56,278.14,,,1030,73,10000,2.96,73,,,0,,
1604589300,9,281.56,278.14,,,1030,73,10000,2.96,73,,,0,,
1604590200,9,281.56,278.14,,,1030,73,10000,2.96,73,,,0,,
1604591100,9,281.56,278.14,,,1030,73,10000,2.96,73,,,0,,
1604592000,4,279.65,276.33,,,1034,81,10000,2.72,80,,,0,,
1604592900,4,279.65,276.33,,,1034,81,10000,2.72,80,,,0,,
1604593800,4,279.65,276.33,,,1034,81,10000,2.72,80,,,0,,
1604594700,4,279.65,276.33,,,1034,81,10000,2.72,80,,,0,,
1604595600,3,278.93,275.6,,,1035,85,10000,2.73,84,,,0,,
1604596500,3,278.93,275.6,,,1035,85,10000,2.73,84,,,0,,
1604597400,3,278.93,275.6,,,1035,85,10000,2.73,84,,,0,,
1604598300,3,278.93,275.6,,,1035,85,10000,2.73,84,,,0,,
1604599200,4,278.56,275.24,,,1035,87,10000,2.7,80,,,0,,
1604600100,4,278.56,275.24,,,1035,87,10000,2.7,80,,,0,,
1604601000,4,278.56,275.24,,,1035,87,10000,2.7,80,,,0,,
1604601900,4,278.56,275.24,,,1035,87,10000,2.7,80,,,0,,
1604602800,12,278.29,274.98,,,1036,88,10000,2.67,79,,,0,,
1604603700,12,278.29,274.98,,,1036,88,10000,2.67,79,,,0,,
1604604600,12,278.29,274.98,,,1036,88,10000,2.67,79,,,0,,
1604605500,12,278.29,274.98,,,1036,88,10000,2.67,79,,,0,,
1604606400,8,278.01,274.68,,,1036,89,10000,2.67,83,,,0,,
1604607300,8,278.01,274.68,,,1036,89,10000,2.67,83,,,0,,
1604608200,8,278.01,274.68,,,1036,89,10000,2.67,83,,,0,,
1604609100,8,278.01,274.68,,,1036,89,10000,2.67,83,,,0,,
1604610000,6,277.72,274.31,,,1036,90,10000,2.75,86,,,0,,
1604610900,6,277.72,274.31,,,1036,90,10000,2.75,86,,,0,,
1604611800,6,277.72,274.31,,,1036,90,10000,2.75,86,,,0,,
1604612700,6,277.72,274.31,,,1036,90,10000,2.75,86,,,0,,
1604613600,6,277.46,273.81,,,1036,90,10000,3.03,85,,,0,,
1604614500,6,277.46,273.81,,,1036,90,10000,3.03,85,,,0,,
1604615400,6,277.46,273.81,,,1036,90,10000,3.03,85,,,0,,
1604616300,6,277.46,273.81,,,1036,90,10000,3.03,85,,,0,,
1604617200,7,277.1,273.46,,,1036,90,10000,2.92,83,,,0,,
1604618100,7,277.1,273.46,,,1036,90,10000,2.92,83,,,0,,
1604619000,7,277.1,273.46,,,1036,90,10000,2.92,83,,,0,,
1604619900,7,277.1,273.46,,,1036,90,10000,2.92,83,,,0,,
1604620800,8,276.69,273.01,,,1036,90,10000,2.88,76,,,0,,
1604621700,8,276.69,273.01,,,1036,90,10000,2.88,76,,,0,,
1604622600,8,276.69,273.01,,,1036,90,10000,2.88,76,,,0,,
1604623500,8,276.69,273.01,,,1036,90,10000,2.88,76,,,0,,
1604624400,22,276.37,272.64,,,1035,90,10000,2.87,74,,,0,,
1604625300,22,276.37,272.64,,,1035,90,10000,2.87,74,,,0,,
1604626200,22,276.37,272.64,,,1035,90,10000,2.87,74,,,0,,
1604627100,22,276.37,272.64,,,1035,90,10000,2.87,74,,,0,,
1604628000,22,276.07,272.31,,,1035,90,10000,2.85,79,,,0,,
1604628900,22,276.07,272.31,,,1035,90,10000,2.85,79,,,0,,
1604629800,22,276.07,272.31,,,1035,90,10000,2.85,79,,,0,,
1604630700,22,276.07,272.31,,,1035,90,10000,2.85,79,,,0,,
1604631600,23,275.83,272.11,,,1035,90,10000,2.74,91,,,0,,
1604632500,23,275.83,272.11,,,1035,90,10000,2.74,91,,,0,,
1604633400,23,275.83,272.11,,,1035,90,10000,2.74,91,,,0,,
1604634300,23,275.83,272.11,,,1035,90,10000,2.74,91,,,0,,
1604635200,23,275.67,272.08,,,1035,91,10000,2.56,91,,,0,,
1604636100,23,275.67,272.08,,,1035,91,10000,2.56,91,,,0,,
1604637000,23,275.67,272.08,,,1035,91,10000,2.56,91,,,0,,
1604637900,23,275.67,272.08,,,1035,91,10000,2.56,91,,,0,,
