timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1606658400,5,274.14,269.21,,,965,62,10000,3.24,74,,,0.0,,
1606659300,5,274.14,269.21,,,965,62,10000,3.24,74,,,0.0,,
1606660200,5,274.14,269.21,,,965,62,10000,3.24,74,,,0.0,,
1606661100,5,274.14,269.21,,,965,62,10000,3.24,74,,,0.0,,
1606662000,4,273.63,269.51,,,993,77,10000,2.46,70,,,0.0,,
1606662900,4,273.63,269.51,,,993,77,10000,2.46,70,,,0.0,,
1606663800,4,273.63,269.51,,,993,77,10000,2.46,70,,,0.0,,
1606664700,4,273.63,269.51,,,993,77,10000,2.46,70,,,0.0,,
1606665600,3,272.25,268.31,,,1011,88,10000,2.28,67,,,0.0,,
1606666500,3,272.25,268.31,,,1011,88,10000,2.28,67,,,0.0,,
1606667400,3,272.25,268.31,,,1011,88,10000,2.28,67,,,0.0,,
1606668300,3,272.25,268.31,,,1011,88,10000,2.28,67,,,0.0,,
1606669200,2,271.41,267.6,,,1020,93,10000,2.09,70,,,0.0,,
1606670100,2,271.41,267.6,,,1020,93,10000,2.09,70,,,0.0,,
1606671000,2,271.41,267.6,,,1020,93,10000,2.09,70,,,0.0,,
1606671900,2,271.41,267.6,,,1020,93,10000,2.09,70,,,0.0,,
1606672800,1,270.99,267.22,,,1024,95,10000,2.0,70,,,0.0,,
1606673700,1,270.99,267.22,,,1024,95,10000,2.0,70,,,0.0,,
1606674600,1,270.99,267.22,,,1024,95,10000,2.0,70,,,0.0,,
1606675500,1,270.99,267.22,,,1024,95,10000,2.0,70,,,0.0,,
1606676400,0,270.81,267.06,,,1025,95,10000,1.94,65,,,0.0,,
1606677300,0,270.81,267.06,,,1025,95,10000,1.94,65,,,0.0,,
1606678200,0,270.81,267.06,,,1025,95,10000,1.94,65,,,0.0,,
1606679100,0,270.81,267.06,,,1025,95,10000,1.94,65,,,0.0,,
1606680000,0,270.72,266.98,,,1025,95,10000,1.91,68,,,0.0,,
1606680900,0,270.72,266.98,,,1025,95,10000,1.91,68,,,0.0,,
