timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1618794000,83,275.17,273.77,,,1018,92,10000,1.45,245,,,0.0,,
1618794900,83,275.17,273.77,,,1018,92,10000,1.45,245,,,0.0,,
1618795800,83,275.17,273.77,,,1018,92,10000,1.45,245,,,0.0,,
1618796700,83,275.17,273.77,,,1018,92,10000,1.45,245,,,0.0,,
1618797600,84,275.08,273.28,,,1019,91,10000,1.73,236,,,0.0,,
1618798500,84,275.08,273.28,,,1019,91,10000,1.73,236,,,0.0,,
1618799400,84,275.08,273.28,,,1019,91,10000,1.73,236,,,0.0,,
1618800300,84,275.08,273.28,,,1019,91,10000,1.73,236,,,0.0,,
1618801200,86,275.03,273.19,,,1019,91,10000,1.75,234,,,0.0,,
1618802100,86,275.03,273.19,,,1019,91,10000,1.75,234,,,0.0,,
1618803000,86,275.03,273.19,,,1019,91,10000,1.75,234,,,0.0,,
1618803900,86,275.03,273.19,,,1019,91,10000,1.75,234,,,0.0,,
1618804800,89,274.89,273.15,,,1020,91,10000,1.66,233,,,0.0,,
1618805700,89,274.89,273.15,,,1020,91,10000,1.66,233,,,0.0,,
1618806600,89,274.89,273.15,,,1020,91,10000,1.66,233,,,0.0,,
1618807500,89,274.89,273.15,,,1020,91,10000,1.66,233,,,0.0,,
1618808400,92,275.36,273.75,,,1020,88,10000,1.62,234,,,0.0,,
1618809300,92,275.36,273.75,,,1020,88,10000,1.62,234,,,0.0,,
1618810200,92,275.36,273.75,,,1020,88,10000,1.62,234,,,0.0,,
1618811100,92,275.36,273.75,,,1020,88,10000,1.62,234,,,0.0,,
1618812000,95,277.02,275.61,,,1020,81,10000,1.65,246,,,0.0,,
1618812900,95,277.02,275.61,,,1020,81,10000,1.65,246,,,0.0,,
1618813800,95,277.02,275.61,,,1020,81,10000,1.65,246,,,0.0,,
1618814700,95,277.02,275.61,,,1020,81,10000,1.65,246,,,0.0,,
1618815600,100,278.29,277.02,,,1020,75,10000,1.69,266,,,0.03,,
1618816500,100,278.29,277.02,,,1020,75,10000,1.69,266,,,0.03,,
1618817400,100,278.29,277.02,,,1020,75,10000,1.69,266,,,0.03,,
1618818300,100,278.29,277.02,,,1020,75,10000,1.69,266,,,0.03,,
1618819200,100,279.48,278.52,,,1020,70,10000,1.58,300,,,0.07,,
1618820100,100,279.48,278.52,,,1020,70,10000,1.58,300,,,0.07,,
1618821000,100,279.48,278.52,,,1020,70,10000,1.58,300,,,0.07,,
1618821900,100,279.48,278.52,,,1020,70,10000,1.58,300,,,0.07,,
1618822800,100,280.31,279.4,,,1020,66,10000,1.64,330,,,0.08,,
1618823700,100,280.31,279.4,,,1020,66,10000,1.64,330,,,0.08,,
1618824600,100,280.31,279.4,,,1020,66,10000,1.64,330,,,0.08,,
1618825500,100,280.31,279.4,,,1020,66,10000,1.64,330,,,0.08,,
1618826400,100,281.28,280.39,,,1019,62,10000,1.76,343,,,0.08,,
1618827300,100,281.28,280.39,,,1019,62,10000,1.76,343,,,0.08,,
1618828200,100,281.28,280.39,,,1019,62,10000,1.76,343,,,0.08,,
1618829100,100,281.28,280.39,,,1019,62,10000,1.76,343,,,0.08,,
1618830000,100,282.03,281.3,,,1019,60,10000,1.71,1,,,0.28,,
1618830900,100,282.03,281.3,,,1019,60,10000,1.71,1,,,0.28,,
1618831800,100,282.03,281.3,,,1019,60,10000,1.71,1,,,0.28,,
1618832700,100,282.03,281.3,,,1019,60,10000,1.71,1,,,0.28,,
1618833600,100,282.24,281.43,,,1018,61,10000,1.83,18,,,0.29,,
1618834500,100,282.24,281.43,,,1018,61,10000,1.83,18,,,0.29,,
1618835400,100,282.24,281.43,,,1018,61,10000,1.83,18,,,0.29,,
1618836300,100,282.24,281.43,,,1018,61,10000,1.83,18,,,0.29,,
1618837200,100,282.73,281.95,,,1018,60,10000,1.89,9,,,0.92,,
1618838100,100,282.73,281.95,,,1018,60,10000,1.89,9,,,0.92,,
1618839000,100,282.73,281.95,,,1018,60,10000,1.89,9,,,0.92,,
1618839900,100,282.73,281.95,,,1018,60,10000,1.89,9,,,0.92,,
1618840800,98,283.0,282.05,,,1017,60,10000,2.15,1,,,0.93,,
1618841700,98,283.0,282.05,,,1017,60,10000,2.15,1,,,0.93,,
1618842600,98,283.0,282.05,,,1017,60,10000,2.15,1,,,0.93,,
1618843500,98,283.0,282.05,,,1017,60,10000,2.15,1,,,0.93,,
1618844400,99,282.67,281.4,,,1017,64,10000,2.5,3,,,0.93,,
1618845300,99,282.67,281.4,,,1017,64,10000,2.5,3,,,0.93,,
1618846200,99,282.67,281.4,,,1017,64,10000,2.5,3,,,0.93,,
1618847100,99,282.67,281.4,,,1017,64,10000,2.5,3,,,0.93,,
1618848000,99,282.03,280.5,,,1017,72,10000,2.72,5,,,0.95,,
1618848900,99,282.03,280.5,,,1017,72,10000,2.72,5,,,0.95,,
1618849800,99,282.03,280.5,,,1017,72,10000,2.72,5,,,0.95,,
1618850700,99,282.03,280.5,,,1017,72,10000,2.72,5,,,0.95,,
1618851600,99,280.88,279.57,,,1018,81,10000,2.14,8,,,0.97,,
1618852500,99,280.88,279.57,,,1018,81,10000,2.14,8,,,0.97,,
1618853400,99,280.88,279.57,,,1018,81,10000,2.14,8,,,0.97,,
1618854300,99,280.88,279.57,,,1018,81,10000,2.14,8,,,0.97,,
1618855200,99,279.3,278.24,,,1018,86,10000,1.64,5,,,0.94,,
1618856100,99,279.3,278.24,,,1018,86,10000,1.64,5,,,0.94,,
1618857000,99,279.3,278.24,,,1018,86,10000,1.64,5,,,0.94,,
1618857900,99,279.3,278.24,,,1018,86,10000,1.64,5,,,0.94,,
1618858800,100,278.68,278.68,,,1019,88,10000,1.1,352,,,0.19,,
1618859700,100,278.68,278.68,,,1019,88,10000,1.1,352,,,0.19,,
1618860600,100,278.68,278.68,,,1019,88,10000,1.1,352,,,0.19,,
1618861500,100,278.68,278.68,,,1019,88,10000,1.1,352,,,0.19,,
1618862400,96,278.06,278.06,,,1019,90,10000,0.94,301,,,0.1,,
1618863300,96,278.06,278.06,,,1019,90,10000,0.94,301,,,0.1,,
1618864200,96,278.06,278.06,,,1019,90,10000,0.94,301,,,0.1,,
1618865100,96,278.06,278.06,,,1019,90,10000,0.94,301,,,0.1,,
1618866000,94,277.48,277.48,,,1019,91,10000,1.17,271,,,0.06,,
1618866900,94,277.48,277.48,,,1019,91,10000,1.17,271,,,0.06,,
1618867800,94,277.48,277.48,,,1019,91,10000,1.17,271,,,0.06,,
1618868700,94,277.48,277.48,,,1019,91,10000,1.17,271,,,0.06,,
1618869600,94,277.42,276.08,,,1019,92,10000,1.64,252,,,0.02,,
1618870500,94,277.42,276.08,,,1019,92,10000,1.64,252,,,0.02,,
1618871400,94,277.42,276.08,,,1019,92,10000,1.64,252,,,0.02,,
1618872300,94,277.42,276.08,,,1019,92,10000,1.64,252,,,0.02,,
