timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1601017200,100,284.16,280.95,,,945,82,7030,3.94,243,,,0.95,,
1601018100,100,284.16,280.95,,,945,82,7030,3.94,243,,,0.95,,
1601019000,100,284.16,280.95,,,945,82,7030,3.94,243,,,0.95,,
1601019900,100,284.16,280.95,,,945,82,7030,3.94,243,,,0.95,,
1601020800,100,282.8,276.75,,,973,85,4567,7.73,266,,,1.0,,
1601021700,100,282.8,276.75,,,973,85,4567,7.73,266,,,1.0,,
1601022600,100,282.8,276.75,,,973,85,4567,7.73,266,,,1.0,,
1601023500,100,282.8,276.75,,,973,85,4567,7.73,266,,,1.0,,
1601024400,100,282.33,278.28,,,990,84,10000,4.67,252,,,1.0,,
1601025300,100,282.33,278.28,,,990,84,10000,4.67,252,,,1.0,,
1601026200,100,282.33,278.28,,,990,84,10000,4.67,252,,,1.0,,
1601027100,100,282.33,278.28,,,990,84,10000,4.67,252,,,1.0,,
1601028000,100,282.96,277.61,,,999,78,10000,6.38,255,,,1.0,,
1601028900,100,282.96,277.61,,,999,78,10000,6.38,255,,,1.0,,
1601029800,100,282.96,277.61,,,999,78,10000,6.38,255,,,1.0,,
1601030700,100,282.96,277.61,,,999,78,10000,6.38,255,,,1.0,,
1601031600,100,282.97,278.86,,,1002,75,10000,4.44,272,,,0.8,,
1601032500,100,282.97,278.86,,,1002,75,10000,4.44,272,,,0.8,,
1601033400,100,282.97,278.86,,,1002,75,10000,4.44,272,,,0.8,,
1601034300,100,282.97,278.86,,,1002,75,10000,4.44,272,,,0.8,,
1601035200,100,283.74,279.19,,,1002,69,10000,4.93,250,,,1.0,,
1601036100,100,283.74,279.19,,,1002,69,10000,4.93,250,,,1.0,,
1601037000,100,283.74,279.19,,,1002,69,10000,4.93,250,,,1.0,,
1601037900,100,283.74,279.19,,,1002,69,10000,4.93,250,,,1.0,,
1601038800,100,282.55,278.8,,,1002,77,10000,3.92,263,,,1.0,,
1601039700,100,282.55,278.8,,,1002,77,10000,3.92,263,,,1.0,,
1601040600,100,282.55,278.8,,,1002,77,10000,3.92,263,,,1.0,,
1601041500,100,282.55,278.8,,,1002,77,10000,3.92,263,,,1.0,,
1601042400,100,282.52,278.59,,,1001,76,10000,4.11,263,,,1.0,,
1601043300,100,282.52,278.59,,,1001,76,10000,4.11,263,,,1.0,,
1601044200,100,282.52,278.59,,,1001,76,10000,4.11,263,,,1.0,,
1601045100,100,282.52,278.59,,,1001,76,10000,4.11,263,,,1.0,,
1601046000,100,282.45,279.34,,,1001,77,10000,2.97,255,,,1.0,,
