timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1607716800,100,273.33,270.19,,,943,86,10000,1.28,200,,,0.0,,
1607717700,100,273.33,270.19,,,943,86,10000,1.28,200,,,0.0,,
1607718600,100,273.33,270.19,,,943,86,10000,1.28,200,,,0.0,,
1607719500,100,273.33,270.19,,,943,86,10000,1.28,200,,,0.0,,
1607720400,100,273.22,270.2,,,971,90,10000,1.2,208,,,0.0,,
1607721300,100,273.22,270.2,,,971,90,10000,1.2,208,,,0.0,,
1607722200,100,273.22,270.2,,,971,90,10000,1.2,208,,,0.0,,
1607723100,100,273.22,270.2,,,971,90,10000,1.2,208,,,0.0,,
1607724000,100,273.33,270.3,,,988,91,10000,1.27,179,,,0.0,,
1607724900,100,273.33,270.3,,,988,91,10000,1.27,179,,,0.0,,
1607725800,100,273.33,270.3,,,988,91,10000,1.27,179,,,0.0,,
1607726700,100,273.33,270.3,,,988,91,10000,1.27,179,,,0.0,,
1607727600,100,273.47,270.18,,,996,90,10000,1.63,152,,,0.0,,
1607728500,100,273.47,270.18,,,996,90,10000,1.63,152,,,0.0,,
1607729400,100,273.47,270.18,,,996,90,10000,1.63,152,,,0.0,,
1607730300,100,273.47,270.18,,,996,90,10000,1.63,152,,,0.0,,
1607731200,100,273.7,270.1,,,1000,89,10000,2.1,146,,,0.0,,
1607732100,100,273.7,270.1,,,1000,89,10000,2.1,146,,,0.0,,
1607733000,100,273.7,270.1,,,1000,89,10000,2.1,146,,,0.0,,
1607733900,100,273.7,270.1,,,1000,89,10000,2.1,146,,,0.0,,
1607734800,100,273.92,270.19,,,1000,86,10000,2.23,133,,,0.0,,
1607735700,100,273.92,270.19,,,1000,86,10000,2.23,133,,,0.0,,
1607736600,100,273.92,270.19,,,1000,86,10000,2.23,133,,,0.0,,
1607737500,100,273.92,270.19,,,1000,86,10000,2.23,133,,,0.0,,
1607738400,100,273.95,270.4,,,1000,86,10000,1.98,129,,,0.0,,
1607739300,100,273.95,270.4,,,1000,86,10000,1.98,129,,,0.0,,
1607740200,100,273.95,270.4,,,1000,86,10000,1.98,129,,,0.0,,
1607741100,100,273.95,270.4,,,1000,86,10000,1.98,129,,,0.0,,
1607742000,100,274.14,271.13,,,1000,85,10000,1.22,116,,,0.0,,
1607742900,100,274.14,271.13,,,1000,85,10000,1.22,116,,,0.0,,
1607743800,100,274.14,271.13,,,1000,85,10000,1.22,116,,,0.0,,
1607744700,100,274.14,271.13,,,1000,85,10000,1.22,116,,,0.0,,
1607745600,100,273.75,271.28,,,1000,87,10000,0.43,108,,,0.0,,
1607746500,100,273.75,271.28,,,1000,87,10000,0.43,108,,,0.0,,
1607747400,100,273.75,271.28,,,1000,87,10000,0.43,108,,,0.0,,
1607748300,100,273.75,271.28,,,1000,87,10000,0.43,108,,,0.0,,
1607749200,100,273.56,270.95,,,999,88,10000,0.62,257,,,0.0,,
1607750100,100,273.56,270.95,,,999,88,10000,0.62,257,,,0.0,,
1607751000,100,273.56,270.95,,,999,88,10000,0.62,257,,,0.0,,
