timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1602943200,77,281.82,279.9,,,962,67,10000,0.57,32,,,0.16,,
1602944100,77,281.82,279.9,,,962,67,10000,0.57,32,,,0.16,,
1602945000,77,281.82,279.9,,,962,67,10000,0.57,32,,,0.16,,
1602945900,77,281.82,279.9,,,962,67,10000,0.57,32,,,0.16,,
1602946800,71,281.89,280.08,,,989,70,10000,0.59,17,,,0.14,,
1602947700,71,281.89,280.08,,,989,70,10000,0.59,17,,,0.14,,
1602948600,71,281.89,280.08,,,989,70,10000,0.59,17,,,0.14,,
1602949500,71,281.89,280.08,,,989,70,10000,0.59,17,,,0.14,,
1602950400,66,280.5,278.61,,,1007,78,10000,0.75,354,,,0.18,,
1602951300,66,280.5,278.61,,,1007,78,10000,0.75,354,,,0.18,,
1602952200,66,280.5,278.61,,,1007,78,10000,0.75,354,,,0.18,,
1602953100,66,280.5,278.61,,,1007,78,10000,0.75,354,,,0.18,,
1602954000,65,279.33,277.32,,,1015,84,10000,0.9,348,,,0.15,,
1602954900,65,279.33,277.32,,,1015,84,10000,0.9,348,,,0.15,,
1602955800,65,279.33,277.32,,,1015,84,10000,0.9,348,,,0.15,,
1602956700,65,279.33,277.32,,,1015,84,10000,0.9,348,,,0.15,,
1602957600,68,279.22,277.25,,,1020,86,10000,0.9,349,,,0.09,,
1602958500,68,279.22,277.25,,,1020,86,10000,0.9,349,,,0.09,,
1602959400,68,279.22,277.25,,,1020,86,10000,0.9,349,,,0.09,,
1602960300,68,279.22,277.25,,,1020,86,10000,0.9,349,,,0.09,,
1602961200,99,279.41,277.44,,,1021,86,10000,0.96,359,,,0.05,,
1602962100,99,279.41,277.44,,,1021,86,10000,0.96,359,,,0.05,,
1602963000,99,279.41,277.44,,,1021,86,10000,0.96,359,,,0.05,,
1602963900,99,279.41,277.44,,,1021,86,10000,0.96,359,,,0.05,,
1602964800,98,279.15,277.18,,,1021,88,10000,0.98,20,,,0.01,,
1602965700,98,279.15,277.18,,,1021,88,10000,0.98,20,,,0.01,,
1602966600,98,279.15,277.18,,,1021,88,10000,0.98,20,,,0.01,,
1602967500,98,279.15,277.18,,,1021,88,10000,0.98,20,,,0.01,,
1602968400,94,278.43,276.68,,,1021,89,10000,0.51,16,,,0.0,,
1602969300,94,278.43,276.68,,,1021,89,10000,0.51,16,,,0.0,,
1602970200,94,278.43,276.68,,,1021,89,10000,0.51,16,,,0.0,,
1602971100,94,278.43,276.68,,,1021,89,10000,0.51,16,,,0.0,,
1602972000,92,278.14,276.32,,,1022,90,10000,0.58,287,,,0.0,,
1602972900,92,278.14,276.32,,,1022,90,10000,0.58,287,,,0.0,,
1602973800,92,278.14,276.32,,,1022,90,10000,0.58,287,,,0.0,,
1602974700,92,278.14,276.32,,,1022,90,10000,0.58,287,,,0.0,,
1602975600,91,278.74,276.78,,,1022,88,10000,0.85,265,,,0.0,,
1602976500,91,278.74,276.78,,,1022,88,10000,0.85,265,,,0.0,,
1602977400,91,278.74,276.78,,,1022,88,10000,0.85,265,,,0.0,,
1602978300,91,278.74,276.78,,,1022,88,10000,0.85,265,,,0.0,,
1602979200,92,279.13,277.25,,,1022,87,10000,0.8,250,,,0.0,,
1602980100,92,279.13,277.25,,,1022,87,10000,0.8,250,,,0.0,,
1602981000,92,279.13,277.25,,,1022,87,10000,0.8,250,,,0.0,,
1602981900,92,279.13,277.25,,,1022,87,10000,0.8,250,,,0.0,,
1602982800,97,279.12,277.19,,,1022,87,10000,0.87,274,,,0.12,,
1602983700,97,279.12,277.19,,,1022,87,10000,0.87,274,,,0.12,,
1602984600,97,279.12,277.19,,,1022,87,10000,0.87,274,,,0.12,,
1602985500,97,279.12,277.19,,,1022,87,10000,0.87,274,,,0.12,,
1602986400,99,278.94,276.84,,,1022,88,10000,1.1,293,,,0.16,,
1602987300,99,278.94,276.84,,,1022,88,10000,1.1,293,,,0.16,,
1602988200,99,278.94,276.84,,,1022,88,10000,1.1,293,,,0.16,,
1602989100,99,278.94,276.84,,,1022,88,10000,1.1,293,,,0.16,,
1602990000,98,278.71,276.63,,,1022,88,10000,1.01,299,,,0.15,,
1602990900,98,278.71,276.63,,,1022,88,10000,1.01,299,,,0.15,,
1602991800,98,278.71,276.63,,,1022,88,10000,1.01,299,,,0.15,,
1602992700,98,278.71,276.63,,,1022,88,10000,1.01,299,,,0.15,,
1602993600,98,278.22,276.33,,,1023,89,10000,0.66,291,,,0.17,,
1602994500,98,278.22,276.33,,,1023,89,10000,0.66,291,,,0.17,,
1602995400,98,278.22,276.33,,,1023,89,10000,0.66,291,,,0.17,,
1602996300,98,278.22,276.33,,,1023,89,10000,0.66,291,,,0.17,,
1602997200,96,277.76,275.68,,,1023,90,10000,0.85,268,,,0.13,,
1602998100,96,277.76,275.68,,,1023,90,10000,0.85,268,,,0.13,,
1602999000,96,277.76,275.68,,,1023,90,10000,0.85,268,,,0.13,,
1602999900,96,277.76,275.68,,,1023,90,10000,0.85,268,,,0.13,,
1603000800,92,277.56,275.44,,,1024,90,10000,0.86,280,,,0.13,,
1603001700,92,277.56,275.44,,,1024,90,10000,0.86,280,,,0.13,,
1603002600,92,277.56,275.44,,,1024,90,10000,0.86,280,,,0.13,,
1603003500,92,277.56,275.44,,,1024,90,10000,0.86,280,,,0.13,,
1603004400,84,278.76,276.7,,,1024,86,10000,0.92,279,,,0.02,,
1603005300,84,278.76,276.7,,,1024,86,10000,0.92,279,,,0.02,,
1603006200,84,278.76,276.7,,,1024,86,10000,0.92,279,,,0.02,,
1603007100,84,278.76,276.7,,,1024,86,10000,0.92,279,,,0.02,,
1603008000,83,280.11,277.91,,,1024,81,10000,1.24,281,,,0.06,,
1603008900,83,280.11,277.91,,,1024,81,10000,1.24,281,,,0.06,,
1603009800,83,280.11,277.91,,,1024,81,10000,1.24,281,,,0.06,,
1603010700,83,280.11,277.91,,,1024,81,10000,1.24,281,,,0.06,,
1603011600,78,281.1,278.84,,,1023,76,10000,1.34,287,,,0.04,,
1603012500,78,281.1,278.84,,,1023,76,10000,1.34,287,,,0.04,,
1603013400,78,281.1,278.84,,,1023,76,10000,1.34,287,,,0.04,,
1603014300,78,281.1,278.84,,,1023,76,10000,1.34,287,,,0.04,,
1603015200,73,282.14,279.65,,,1023,70,10000,1.62,282,,,0.09,,
1603016100,73,282.14,279.65,,,1023,70,10000,1.62,282,,,0.09,,
1603017000,73,282.14,279.65,,,1023,70,10000,1.62,282,,,0.09,,
1603017900,73,282.14,279.65,,,1023,70,10000,1.62,282,,,0.09,,
1603018800,69,283.14,280.43,,,1023,65,10000,1.91,279,,,0.09,,
1603019700,69,283.14,280.43,,,1023,65,10000,1.91,279,,,0.09,,
1603020600,69,283.14,280.43,,,1023,65,10000,1.91,279,,,0.09,,
1603021500,69,283.14,280.43,,,1023,65,10000,1.91,279,,,0.09,,
1603022400,70,283.02,280.16,,,1022,65,10000,2.09,280,,,0.09,,
1603023300,70,283.02,280.16,,,1022,65,10000,2.09,280,,,0.09,,
1603024200,70,283.02,280.16,,,1022,65,10000,2.09,280,,,0.09,,
1603025100,70,283.02,280.16,,,1022,65,10000,2.09,280,,,0.09,,
1603026000,83,282.89,280.08,,,1022,65,10000,1.99,276,,,0.0,,
1603026900,83,282.89,280.08,,,1022,65,10000,1.99,276,,,0.0,,
1603027800,83,282.89,280.08,,,1022,65,10000,1.99,276,,,0.0,,
1603028700,83,282.89,280.08,,,1022,65,10000,1.99,276,,,0.0,,
1603029600,90,282.78,280.08,,,1022,65,10000,1.81,282,,,0.0,,
1603030500,90,282.78,280.08,,,1022,65,10000,1.81,282,,,0.0,,
1603031400,90,282.78,280.08,,,1022,65,10000,1.81,282,,,0.0,,
1603032300,90,282.78,280.08,,,1022,65,10000,1.81,282,,,0.0,,
1603033200,85,282.44,280.02,,,1022,69,10000,1.54,293,,,0.0,,
1603034100,85,282.44,280.02,,,1022,69,10000,1.54,293,,,0.0,,
1603035000,85,282.44,280.02,,,1022,69,10000,1.54,293,,,0.0,,
1603035900,85,282.44,280.02,,,1022,69,10000,1.54,293,,,0.0,,
1603036800,80,280.9,278.67,,,1022,74,10000,1.15,303,,,0.0,,
1603037700,80,280.9,278.67,,,1022,74,10000,1.15,303,,,0.0,,
1603038600,80,280.9,278.67,,,1022,74,10000,1.15,303,,,0.0,,
1603039500,80,280.9,278.67,,,1022,74,10000,1.15,303,,,0.0,,
1603040400,81,280.27,278.2,,,1023,75,10000,0.81,304,,,0.0,,
1603041300,81,280.27,278.2,,,1023,75,10000,0.81,304,,,0.0,,
1603042200,81,280.27,278.2,,,1023,75,10000,0.81,304,,,0.0,,
1603043100,81,280.27,278.2,,,1023,75,10000,0.81,304,,,0.0,,
1603044000,83,280.47,278.6,,,1024,75,10000,0.58,307,,,0.0,,
1603044900,83,280.47,278.6,,,1024,75,10000,0.58,307,,,0.0,,
1603045800,83,280.47,278.6,,,1024,75,10000,0.58,307,,,0.0,,
1603046700,83,280.47,278.6,,,1024,75,10000,0.58,307,,,0.0,,
1603047600,88,280.39,278.54,,,1025,75,10000,0.52,303,,,0.0,,
1603048500,88,280.39,278.54,,,1025,75,10000,0.52,303,,,0.0,,
1603049400,88,280.39,278.54,,,1025,75,10000,0.52,303,,,0.0,,
1603050300,88,280.39,278.54,,,1025,75,10000,0.52,303,,,0.0,,
1603051200,88,280.16,278.5,,,1026,76,10000,0.25,263,,,0.0,,
1603052100,88,280.16,278.5,,,1026,76,10000,0.25,263,,,0.0,,
1603053000,88,280.16,278.5,,,1026,76,10000,0.25,263,,,0.0,,
1603053900,88,280.16,278.5,,,1026,76,10000,0.25,263,,,0.0,,
