timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1600815600,98,288.95,287.9,,,952,78,10000,2.37,244,,,0.87,,
1600816500,98,288.95,287.9,,,952,78,10000,2.37,244,,,0.87,,
1600817400,98,288.95,287.9,,,952,78,10000,2.37,244,,,0.87,,
1600818300,98,288.95,287.9,,,952,78,10000,2.37,244,,,0.87,,
1600819200,98,288.59,287.54,,,981,82,10000,2.55,244,,,0.71,,
1600820100,98,288.59,287.54,,,981,82,10000,2.55,244,,,0.71,,
1600821000,98,288.59,287.54,,,981,82,10000,2.55,244,,,0.71,,
1600821900,98,288.59,287.54,,,981,82,10000,2.55,244,,,0.71,,
1600822800,100,288.13,287.02,,,997,85,10000,2.68,238,,,0.54,,
1600823700,100,288.13,287.02,,,997,85,10000,2.68,238,,,0.54,,
1600824600,100,288.13,287.02,,,997,85,10000,2.68,238,,,0.54,,
1600825500,100,288.13,287.02,,,997,85,10000,2.68,238,,,0.54,,
1600826400,100,287.95,286.52,,,1006,88,10000,3.3,245,,,0.73,,
1600827300,100,287.95,286.52,,,1006,88,10000,3.3,245,,,0.73,,
1600828200,100,287.95,286.52,,,1006,88,10000,3.3,245,,,0.73,,
1600829100,100,287.95,286.52,,,1006,88,10000,3.3,245,,,0.73,,
1600830000,100,288.12,286.27,,,1010,89,10000,4.05,252,,,0.76,,
1600830900,100,288.12,286.27,,,1010,89,10000,4.05,252,,,0.76,,
1600831800,100,288.12,286.27,,,1010,89,10000,4.05,252,,,0.76,,
1600832700,100,288.12,286.27,,,1010,89,10000,4.05,252,,,0.76,,
1600833600,100,288.13,286.05,,,1010,88,10000,4.31,256,,,0.84,,
1600834500,100,288.13,286.05,,,1010,88,10000,4.31,256,,,0.84,,
1600835400,100,288.13,286.05,,,1010,88,10000,4.31,256,,,0.84,,
1600836300,100,288.13,286.05,,,1010,88,10000,4.31,256,,,0.84,,
1600837200,100,287.89,285.84,,,1010,89,10000,4.23,255,,,0.88,,
1600838100,100,287.89,285.84,,,1010,89,10000,4.23,255,,,0.88,,
1600839000,100,287.89,285.84,,,1010,89,10000,4.23,255,,,0.88,,
1600839900,100,287.89,285.84,,,1010,89,10000,4.23,255,,,0.88,,
1600840800,100,287.62,286.0,,,1011,91,10000,3.65,248,,,0.89,,
1600841700,100,287.62,286.0,,,1011,91,10000,3.65,248,,,0.89,,
1600842600,100,287.62,286.0,,,1011,91,10000,3.65,248,,,0.89,,
1600843500,100,287.62,286.0,,,1011,91,10000,3.65,248,,,0.89,,
