timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1600887600,0,289.01,287.91,,,952,74,10000,2.13,207,,,0.0,,
1600888500,0,289.01,287.91,,,952,74,10000,2.13,207,,,0.0,,
1600889400,0,289.01,287.91,,,952,74,10000,2.13,207,,,0.0,,
1600890300,0,289.01,287.91,,,952,74,10000,2.13,207,,,0.0,,
1600891200,0,288.06,287.05,,,980,82,10000,2.27,210,,,0.0,,
1600892100,0,288.06,287.05,,,980,82,10000,2.27,210,,,0.0,,
1600893000,0,288.06,287.05,,,980,82,10000,2.27,210,,,0.0,,
1600893900,0,288.06,287.05,,,980,82,10000,2.27,210,,,0.0,,
1600894800,20,287.21,286.07,,,997,86,10000,2.41,217,,,0.0,,
1600895700,20,287.21,286.07,,,997,86,10000,2.41,217,,,0.0,,
1600896600,20,287.21,286.07,,,997,86,10000,2.41,217,,,0.0,,
1600897500,20,287.21,286.07,,,997,86,10000,2.41,217,,,0.0,,
1600898400,22,286.52,285.3,,,1006,89,10000,2.46,215,,,0.0,,
1600899300,22,286.52,285.3,,,1006,89,10000,2.46,215,,,0.0,,
1600900200,22,286.52,285.3,,,1006,89,10000,2.46,215,,,0.0,,
1600901100,22,286.52,285.3,,,1006,89,10000,2.46,215,,,0.0,,
1600902000,36,286.12,284.72,,,1010,87,10000,2.4,210,,,0.0,,
1600902900,36,286.12,284.72,,,1010,87,10000,2.4,210,,,0.0,,
1600903800,36,286.12,284.72,,,1010,87,10000,2.4,210,,,0.0,,
1600904700,36,286.12,284.72,,,1010,87,10000,2.4,210,,,0.0,,
1600905600,30,285.82,284.38,,,1010,87,10000,2.34,209,,,0.0,,
1600906500,30,285.82,284.38,,,1010,87,10000,2.34,209,,,0.0,,
1600907400,30,285.82,284.38,,,1010,87,10000,2.34,209,,,0.0,,
1600908300,30,285.82,284.38,,,1010,87,10000,2.34,209,,,0.0,,
1600909200,94,285.78,284.19,,,1010,86,10000,2.47,203,,,0.0,,
1600910100,94,285.78,284.19,,,1010,86,10000,2.47,203,,,0.0,,
1600911000,94,285.78,284.19,,,1010,86,10000,2.47,203,,,0.0,,
1600911900,94,285.78,284.19,,,1010,86,10000,2.47,203,,,0.0,,
1600912800,90,285.68,283.9,,,1010,85,10000,2.64,197,,,0.0,,
1600913700,90,285.68,283.9,,,1010,85,10000,2.64,197,,,0.0,,
1600914600,90,285.68,283.9,,,1010,85,10000,2.64,197,,,0.0,,
1600915500,90,285.68,283.9,,,1010,85,10000,2.64,197,,,0.0,,
1600916400,93,285.63,283.69,,,1010,85,10000,2.85,200,,,0.0,,
1600917300,93,285.63,283.69,,,1010,85,10000,2.85,200,,,0.0,,
1600918200,93,285.63,283.69,,,1010,85,10000,2.85,200,,,0.0,,
1600919100,93,285.63,283.69,,,1010,85,10000,2.85,200,,,0.0,,
1600920000,95,285.73,283.64,,,1010,83,10000,2.96,199,,,0.0,,
1600920900,95,285.73,283.64,,,1010,83,10000,2.96,199,,,0.0,,
1600921800,95,285.73,283.64,,,1010,83,10000,2.96,199,,,0.0,,
1600922700,95,285.73,283.64,,,1010,83,10000,2.96,199,,,0.0,,
1600923600,96,285.94,283.96,,,1010,81,10000,2.75,201,,,0.0,,
1600924500,96,285.94,283.96,,,1010,81,10000,2.75,201,,,0.0,,
1600925400,96,285.94,283.96,,,1010,81,10000,2.75,201,,,0.0,,
1600926300,96,285.94,283.96,,,1010,81,10000,2.75,201,,,0.0,,
1600927200,97,286.83,285.18,,,1010,80,10000,2.54,212,,,0.0,,
1600928100,97,286.83,285.18,,,1010,80,10000,2.54,212,,,0.0,,
1600929000,97,286.83,285.18,,,1010,80,10000,2.54,212,,,0.0,,
1600929900,97,286.83,285.18,,,1010,80,10000,2.54,212,,,0.0,,
1600930800,100,288.61,287.33,,,1010,77,10000,2.47,232,,,0.0,,
1600931700,100,288.61,287.33,,,1010,77,10000,2.47,232,,,0.0,,
1600932600,100,288.61,287.33,,,1010,77,10000,2.47,232,,,0.0,,
1600933500,100,288.61,287.33,,,1010,77,10000,2.47,232,,,0.0,,
1600934400,100,290.06,288.11,,,1010,71,10000,3.51,252,,,0.0,,
1600935300,100,290.06,288.11,,,1010,71,10000,3.51,252,,,0.0,,
1600936200,100,290.06,288.11,,,1010,71,10000,3.51,252,,,0.0,,
1600937100,100,290.06,288.11,,,1010,71,10000,3.51,252,,,0.0,,
1600938000,100,291.15,289.08,,,1010,67,10000,3.74,256,,,0.0,,
1600938900,100,291.15,289.08,,,1010,67,10000,3.74,256,,,0.0,,
1600939800,100,291.15,289.08,,,1010,67,10000,3.74,256,,,0.0,,
1600940700,100,291.15,289.08,,,1010,67,10000,3.74,256,,,0.0,,
1600941600,100,292.21,290.59,,,1010,63,10000,3.13,264,,,0.0,,
1600942500,100,292.21,290.59,,,1010,63,10000,3.13,264,,,0.0,,
1600943400,100,292.21,290.59,,,1010,63,10000,3.13,264,,,0.0,,
1600944300,100,292.21,290.59,,,1010,63,10000,3.13,264,,,0.0,,
1600945200,100,293.01,291.72,,,1009,61,10000,2.78,282,,,0.0,,
1600946100,100,293.01,291.72,,,1009,61,10000,2.78,282,,,0.0,,
1600947000,100,293.01,291.72,,,1009,61,10000,2.78,282,,,0.0,,
1600947900,100,293.01,291.72,,,1009,61,10000,2.78,282,,,0.0,,
1600948800,100,293.43,292.49,,,1009,59,10000,2.23,296,,,0.0,,
1600949700,100,293.43,292.49,,,1009,59,10000,2.23,296,,,0.0,,
1600950600,100,293.43,292.49,,,1009,59,10000,2.23,296,,,0.0,,
1600951500,100,293.43,292.49,,,1009,59,10000,2.23,296,,,0.0,,
1600952400,100,293.41,292.81,,,1008,60,10000,1.84,315,,,0.13,,
1600953300,100,293.41,292.81,,,1008,60,10000,1.84,315,,,0.13,,
1600954200,100,293.41,292.81,,,1008,60,10000,1.84,315,,,0.13,,
1600955100,100,293.41,292.81,,,1008,60,10000,1.84,315,,,0.13,,
1600956000,100,293.21,292.77,,,1008,61,10000,1.65,356,,,0.23,,
1600956900,100,293.21,292.77,,,1008,61,10000,1.65,356,,,0.23,,
1600957800,100,293.21,292.77,,,1008,61,10000,1.65,356,,,0.23,,
1600958700,100,293.21,292.77,,,1008,61,10000,1.65,356,,,0.23,,
1600959600,100,292.8,292.42,,,1007,64,10000,1.71,48,,,0.3,,
1600960500,100,292.8,292.42,,,1007,64,10000,1.71,48,,,0.3,,
1600961400,100,292.8,292.42,,,1007,64,10000,1.71,48,,,0.3,,
1600962300,100,292.8,292.42,,,1007,64,10000,1.71,48,,,0.3,,
1600963200,100,291.31,290.72,,,1007,73,10000,2.28,71,,,0.4,,
1600964100,100,291.31,290.72,,,1007,73,10000,2.28,71,,,0.4,,
1600965000,100,291.31,290.72,,,1007,73,10000,2.28,71,,,0.4,,
1600965900,100,291.31,290.72,,,1007,73,10000,2.28,71,,,0.4,,
1600966800,100,289.85,289.07,,,1006,79,10000,2.46,88,,,0.62,,
1600967700,100,289.85,289.07,,,1006,79,10000,2.46,88,,,0.62,,
1600968600,100,289.85,289.07,,,1006,79,10000,2.46,88,,,0.62,,
1600969500,100,289.85,289.07,,,1006,79,10000,2.46,88,,,0.62,,
1600970400,100,288.64,287.79,,,1006,86,5647,2.62,284,,,0.72,,
1600971300,100,288.64,287.79,,,1006,86,5647,2.62,284,,,0.72,,
1600972200,100,288.64,287.79,,,1006,86,5647,2.62,284,,,0.72,,
1600973100,100,288.64,287.79,,,1006,86,5647,2.62,284,,,0.72,,
1600974000,100,286.03,283.2,,,1006,90,4702,4.62,300,,,1.0,,
1600974900,100,286.03,283.2,,,1006,90,4702,4.62,300,,,1.0,,
1600975800,100,286.03,283.2,,,1006,90,4702,4.62,300,,,1.0,,
1600976700,100,286.03,283.2,,,1006,90,4702,4.62,300,,,1.0,,
1600977600,100,285.92,285.73,,,1006,90,8253,0.8,252,,,1.0,,
1600978500,100,285.92,285.73,,,1006,90,8253,0.8,252,,,1.0,,
1600979400,100,285.92,285.73,,,1006,90,8253,0.8,252,,,1.0,,
1600980300,100,285.92,285.73,,,1006,90,8253,0.8,252,,,1.0,,
1600981200,100,285.61,284.7,,,1005,92,10000,1.84,178,,,1.0,,
1600982100,100,285.61,284.7,,,1005,92,10000,1.84,178,,,1.0,,
1600983000,100,285.61,284.7,,,1005,92,10000,1.84,178,,,1.0,,
1600983900,100,285.61,284.7,,,1005,92,10000,1.84,178,,,1.0,,
1600984800,100,285.53,284.54,,,1005,92,10000,1.92,208,,,1.0,,
1600985700,100,285.53,284.54,,,1005,92,10000,1.92,208,,,1.0,,
1600986600,100,285.53,284.54,,,1005,92,10000,1.92,208,,,1.0,,
1600987500,100,285.53,284.54,,,1005,92,10000,1.92,208,,,1.0,,
1600988400,100,285.34,283.61,,,1004,92,5957,2.9,209,,,1.0,,
1600989300,100,285.34,283.61,,,1004,92,5957,2.9,209,,,1.0,,
1600990200,100,285.34,283.61,,,1004,92,5957,2.9,209,,,1.0,,
1600991100,100,285.34,283.61,,,1004,92,5957,2.9,209,,,1.0,,
1600992000,100,285.56,284.2,,,1004,93,6183,2.53,211,,,1.0,,
1600992900,100,285.56,284.2,,,1004,93,6183,2.53,211,,,1.0,,
1600993800,100,285.56,284.2,,,1004,93,6183,2.53,211,,,1.0,,
1600994700,100,285.56,284.2,,,1004,93,6183,2.53,211,,,1.0,,
1600995600,100,285.71,284.65,,,1004,93,10000,2.17,200,,,1.0,,
