timestamp,cloud_cover,temp,temp_feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_dir,sunrise,sunset,pop,ghi,dhi
1609660800,100,271.89,268.08,,,952,86,10000,1.99,242,,,0.0,,
1609661700,100,271.89,268.08,,,952,86,10000,1.99,242,,,0.0,,
1609662600,100,271.89,268.08,,,952,86,10000,1.99,242,,,0.0,,
1609663500,100,271.89,268.08,,,952,86,10000,1.99,242,,,0.0,,
1609664400,96,271.93,268.2,,,980,90,10000,1.99,249,,,0.0,,
1609665300,96,271.93,268.2,,,980,90,10000,1.99,249,,,0.0,,
1609666200,96,271.93,268.2,,,980,90,10000,1.99,249,,,0.0,,
1609667100,96,271.93,268.2,,,980,90,10000,1.99,249,,,0.0,,
1609668000,86,272.78,269.39,,,997,92,10000,1.71,262,,,0.0,,
1609668900,86,272.78,269.39,,,997,92,10000,1.71,262,,,0.0,,
1609669800,86,272.78,269.39,,,997,92,10000,1.71,262,,,0.0,,
1609670700,86,272.78,269.39,,,997,92,10000,1.71,262,,,0.0,,
1609671600,75,273.69,270.39,,,1006,88,10000,1.64,273,,,0.0,,
1609672500,75,273.69,270.39,,,1006,88,10000,1.64,273,,,0.0,,
1609673400,75,273.69,270.39,,,1006,88,10000,1.64,273,,,0.0,,
1609674300,75,273.69,270.39,,,1006,88,10000,1.64,273,,,0.0,,
1609675200,75,274.09,270.93,,,1010,87,10000,1.48,280,,,0.0,,
1609676100,75,274.09,270.93,,,1010,87,10000,1.48,280,,,0.0,,
1609677000,75,274.09,270.93,,,1010,87,10000,1.48,280,,,0.0,,
1609677900,75,274.09,270.93,,,1010,87,10000,1.48,280,,,0.0,,
1609678800,85,274.08,271.03,,,1010,87,10000,1.32,291,,,0.0,,
1609679700,85,274.08,271.03,,,1010,87,10000,1.32,291,,,0.0,,
1609680600,85,274.08,271.03,,,1010,87,10000,1.32,291,,,0.0,,
1609681500,85,274.08,271.03,,,1010,87,10000,1.32,291,,,0.0,,
1609682400,87,273.81,270.95,,,1010,89,10000,1.06,283,,,0.0,,
1609683300,87,273.81,270.95,,,1010,89,10000,1.06,283,,,0.0,,
1609684200,87,273.81,270.95,,,1010,89,10000,1.06,283,,,0.0,,
1609685100,87,273.81,270.95,,,1010,89,10000,1.06,283,,,0.0,,
1609686000,89,273.03,270.36,,,1011,94,10000,0.78,287,,,0.0,,
1609686900,89,273.03,270.36,,,1011,94,10000,0.78,287,,,0.0,,
1609687800,89,273.03,270.36,,,1011,94,10000,0.78,287,,,0.0,,
1609688700,89,273.03,270.36,,,1011,94,10000,0.78,287,,,0.0,,
1609689600,88,272.36,269.51,,,1011,95,10000,0.94,308,,,0.0,,
1609690500,88,272.36,269.51,,,1011,95,10000,0.94,308,,,0.0,,
1609691400,88,272.36,269.51,,,1011,95,10000,0.94,308,,,0.0,,
1609692300,88,272.36,269.51,,,1011,95,10000,0.94,308,,,0.0,,
1609693200,88,272.21,269.21,,,1012,95,10000,1.13,309,,,0.0,,
1609694100,88,272.21,269.21,,,1012,95,10000,1.13,309,,,0.0,,
1609695000,88,272.21,269.21,,,1012,95,10000,1.13,309,,,0.0,,
1609695900,88,272.21,269.21,,,1012,95,10000,1.13,309,,,0.0,,
1609696800,89,272.07,269.22,,,1012,95,10000,0.89,309,,,0.0,,
1609697700,89,272.07,269.22,,,1012,95,10000,0.89,309,,,0.0,,
1609698600,89,272.07,269.22,,,1012,95,10000,0.89,309,,,0.0,,
1609699500,89,272.07,269.22,,,1012,95,10000,0.89,309,,,0.0,,
1609700400,95,272.02,269.38,,,1013,95,10000,0.57,299,,,0.0,,
1609701300,95,272.02,269.38,,,1013,95,10000,0.57,299,,,0.0,,
1609702200,95,272.02,269.38,,,1013,95,10000,0.57,299,,,0.0,,
1609703100,95,272.02,269.38,,,1013,95,10000,0.57,299,,,0.0,,
1609704000,94,271.95,269.46,,,1013,95,10000,0.35,258,,,0.0,,
1609704900,94,271.95,269.46,,,1013,95,10000,0.35,258,,,0.0,,
1609705800,94,271.95,269.46,,,1013,95,10000,0.35,258,,,0.0,,
1609706700,94,271.95,269.46,,,1013,95,10000,0.35,258,,,0.0,,
1609707600,92,271.84,269.24,,,1014,95,10000,0.49,272,,,0.0,,
1609708500,92,271.84,269.24,,,1014,95,10000,0.49,272,,,0.0,,
1609709400,92,271.84,269.24,,,1014,95,10000,0.49,272,,,0.0,,
1609710300,92,271.84,269.24,,,1014,95,10000,0.49,272,,,0.0,,
1609711200,90,271.76,269.2,,,1014,95,10000,0.42,291,,,0.0,,
1609712100,90,271.76,269.2,,,1014,95,10000,0.42,291,,,0.0,,
1609713000,90,271.76,269.2,,,1014,95,10000,0.42,291,,,0.0,,
1609713900,90,271.76,269.2,,,1014,95,10000,0.42,291,,,0.0,,
1609714800,91,271.84,269.5,,,1014,95,10000,0.11,313,,,0.0,,
1609715700,91,271.84,269.5,,,1014,95,10000,0.11,313,,,0.0,,
1609716600,91,271.84,269.5,,,1014,95,10000,0.11,313,,,0.0,,
1609717500,91,271.84,269.5,,,1014,95,10000,0.11,313,,,0.0,,
1609718400,93,271.93,269.53,,,1014,95,10000,0.22,97,,,0.0,,
1609719300,93,271.93,269.53,,,1014,95,10000,0.22,97,,,0.0,,
1609720200,93,271.93,269.53,,,1014,95,10000,0.22,97,,,0.0,,
1609721100,93,271.93,269.53,,,1014,95,10000,0.22,97,,,0.0,,
1609722000,98,271.95,269.46,,,1014,95,10000,0.35,121,,,0.0,,
1609722900,98,271.95,269.46,,,1014,95,10000,0.35,121,,,0.0,,
1609723800,98,271.95,269.46,,,1014,95,10000,0.35,121,,,0.0,,
1609724700,98,271.95,269.46,,,1014,95,10000,0.35,121,,,0.0,,
1609725600,99,271.99,269.28,,,1014,95,10000,0.67,138,,,0.0,,
1609726500,99,271.99,269.28,,,1014,95,10000,0.67,138,,,0.0,,
1609727400,99,271.99,269.28,,,1014,95,10000,0.67,138,,,0.0,,
1609728300,99,271.99,269.28,,,1014,95,10000,0.67,138,,,0.0,,
1609729200,99,271.98,269.26,,,1014,95,10000,0.68,144,,,0.0,,
1609730100,99,271.98,269.26,,,1014,95,10000,0.68,144,,,0.0,,
1609731000,99,271.98,269.26,,,1014,95,10000,0.68,144,,,0.0,,
1609731900,99,271.98,269.26,,,1014,95,10000,0.68,144,,,0.0,,
1609732800,99,271.96,269.25,,,1014,95,10000,0.66,132,,,0.0,,
1609733700,99,271.96,269.25,,,1014,95,10000,0.66,132,,,0.0,,
1609734600,99,271.96,269.25,,,1014,95,10000,0.66,132,,,0.0,,
1609735500,99,271.96,269.25,,,1014,95,10000,0.66,132,,,0.0,,
1609736400,99,271.93,269.2,,,1014,95,10000,0.68,120,,,0.0,,
1609737300,99,271.93,269.2,,,1014,95,10000,0.68,120,,,0.0,,
1609738200,99,271.93,269.2,,,1014,95,10000,0.68,120,,,0.0,,
1609739100,99,271.93,269.2,,,1014,95,10000,0.68,120,,,0.0,,
1609740000,99,271.9,268.97,,,1014,95,10000,0.97,95,,,0.0,,
1609740900,99,271.9,268.97,,,1014,95,10000,0.97,95,,,0.0,,
1609741800,99,271.9,268.97,,,1014,95,10000,0.97,95,,,0.0,,
1609742700,99,271.9,268.97,,,1014,95,10000,0.97,95,,,0.0,,
1609743600,99,271.79,268.55,,,1014,95,10000,1.39,100,,,0.0,,
1609744500,99,271.79,268.55,,,1014,95,10000,1.39,100,,,0.0,,
1609745400,99,271.79,268.55,,,1014,95,10000,1.39,100,,,0.0,,
1609746300,99,271.79,268.55,,,1014,95,10000,1.39,100,,,0.0,,
1609747200,99,271.85,268.4,,,1014,95,10000,1.7,103,,,0.0,,
1609748100,99,271.85,268.4,,,1014,95,10000,1.7,103,,,0.0,,
1609749000,99,271.85,268.4,,,1014,95,10000,1.7,103,,,0.0,,
1609749900,99,271.85,268.4,,,1014,95,10000,1.7,103,,,0.0,,
1609750800,97,272.27,268.74,,,1014,94,10000,1.86,101,,,0.0,,
1609751700,97,272.27,268.74,,,1014,94,10000,1.86,101,,,0.0,,
1609752600,97,272.27,268.74,,,1014,94,10000,1.86,101,,,0.0,,
1609753500,97,272.27,268.74,,,1014,94,10000,1.86,101,,,0.0,,
1609754400,94,272.87,269.18,,,1014,93,10000,2.18,97,,,0.0,,
1609755300,94,272.87,269.18,,,1014,93,10000,2.18,97,,,0.0,,
1609756200,94,272.87,269.18,,,1014,93,10000,2.18,97,,,0.0,,
1609757100,94,272.87,269.18,,,1014,93,10000,2.18,97,,,0.0,,
1609758000,89,273.37,269.51,,,1013,91,10000,2.46,94,,,0.0,,
1609758900,89,273.37,269.51,,,1013,91,10000,2.46,94,,,0.0,,
1609759800,89,273.37,269.51,,,1013,91,10000,2.46,94,,,0.0,,
1609760700,89,273.37,269.51,,,1013,91,10000,2.46,94,,,0.0,,
1609761600,85,273.67,269.89,,,1012,89,10000,2.34,78,,,0.0,,
1609762500,85,273.67,269.89,,,1012,89,10000,2.34,78,,,0.0,,
1609763400,85,273.67,269.89,,,1012,89,10000,2.34,78,,,0.0,,
1609764300,85,273.67,269.89,,,1012,89,10000,2.34,78,,,0.0,,
1609765200,65,273.8,269.8,,,1012,89,10000,2.69,71,,,0.0,,
1609766100,65,273.8,269.8,,,1012,89,10000,2.69,71,,,0.0,,
1609767000,65,273.8,269.8,,,1012,89,10000,2.69,71,,,0.0,,
1609767900,65,273.8,269.8,,,1012,89,10000,2.69,71,,,0.0,,
1609768800,70,273.56,269.48,,,1012,91,10000,2.81,69,,,0.0,,
1609769700,70,273.56,269.48,,,1012,91,10000,2.81,69,,,0.0,,
1609770600,70,273.56,269.48,,,1012,91,10000,2.81,69,,,0.0,,
1609771500,70,273.56,269.48,,,1012,91,10000,2.81,69,,,0.0,,
1609772400,73,273.13,269.26,,,1012,94,10000,2.51,68,,,0.0,,
